id_mov,fecha,tipo_mov,id_insumo,unidad,cantidad,id_lote,id_almacen,id_ubicacion,destino_origen,Responsable,Observaciones
240,2023-01-05,Entrada,110,kg,10.200743034174643,COMPRA-20230103-110,1,1,Proveedor,Sistema,Entrada de mercadería por compra
241,2023-01-05,Entrada,110,kg,7.5407430341746435,COMPRA-20230103-110,1,1,Proveedor,Sistema,Entrada de mercadería por compra
242,2023-01-05,Merma,101,kg,0.007383782904611024,INIT-1,1,1,Almacén,Sistema,Merma diaria por almacenamiento
243,2023-01-05,Merma,102,kg,4.942315620326257e-05,INIT-2,1,2,Almacén,Sistema,Merma diaria por almacenamiento
244,2023-01-05,Merma,103,kg,0.04616679577811882,INIT-3,1,1,Almacén,Sistema,Merma diaria por almacenamiento
245,2023-01-05,Merma,104,kg,2.3141548458639552e-05,INIT-4,1,3,Almacén,Sistema,Merma diaria por almacenamiento
246,2023-01-05,Merma,105,kg,0.03963260668700867,INIT-5,1,2,Almacén,Sistema,Merma diaria por almacenamiento
247,2023-01-05,Merma,106,kg,0.032640437686190835,INIT-6,1,2,Almacén,Sistema,Merma diaria por almacenamiento
248,2023-01-05,Merma,107,kg,0.014446664507518773,INIT-7,1,4,Almacén,Sistema,Merma diaria por almacenamiento
249,2023-01-05,Merma,108,kg,0.026276789376568885,INIT-8,1,2,Almacén,Sistema,Merma diaria por almacenamiento
250,2023-01-05,Merma,109,kg,0.07216172496154712,INIT-9,1,1,Almacén,Sistema,Merma diaria por almacenamiento
251,2023-01-05,Merma,111,unid,0.00036213258102358616,INIT-11,1,4,Almacén,Sistema,Merma diaria por almacenamiento
252,2023-01-05,Merma,112,kg,0.04426357627452594,INIT-12,1,1,Almacén,Sistema,Merma diaria por almacenamiento
253,2023-01-05,Merma,113,kg,0.054101590760719,INIT-13,1,1,Almacén,Sistema,Merma diaria por almacenamiento
254,2023-01-05,Merma,114,kg,0.06018246766403573,INIT-14,1,2,Almacén,Sistema,Merma diaria por almacenamiento
255,2023-01-05,Merma,115,kg,0.019051172210442804,INIT-15,1,4,Almacén,Sistema,Merma diaria por almacenamiento
256,2023-01-05,Merma,116,kg,0.03027019727071329,INIT-16,1,1,Almacén,Sistema,Merma diaria por almacenamiento
257,2023-01-05,Merma,117,L,0.024219199010808382,INIT-17,1,2,Almacén,Sistema,Merma diaria por almacenamiento
258,2023-01-05,Merma,118,L,0.07504972027188163,INIT-18,1,1,Almacén,Sistema,Merma diaria por almacenamiento
259,2023-01-05,Merma,119,L,0.026942303107320317,INIT-19,1,4,Almacén,Sistema,Merma diaria por almacenamiento
260,2023-01-05,Merma,120,kg,0.04603777409969951,INIT-20,1,2,Almacén,Sistema,Merma diaria por almacenamiento
261,2023-01-05,Merma,121,kg,0.06422228650805879,INIT-21,1,2,Almacén,Sistema,Merma diaria por almacenamiento
262,2023-01-05,Merma,122,kg,0.05746090491930387,INIT-22,1,2,Almacén,Sistema,Merma diaria por almacenamiento
263,2023-01-05,Merma,110,kg,0.015781063024278497,COMPRA-20230102-110,1,1,Almacén,Sistema,Merma diaria por almacenamiento
264,2023-01-05,Consumo,107,kg,17.6,INIT-7,1,4,Produccion,Sistema,Consumo FIFO para producción
265,2023-01-05,Consumo,108,kg,4.4,INIT-8,1,2,Produccion,Sistema,Consumo FIFO para producción
266,2023-01-05,Consumo,103,kg,3.52,INIT-3,1,1,Produccion,Sistema,Consumo FIFO para producción
267,2023-01-05,Consumo,113,kg,12.8,INIT-13,1,1,Produccion,Sistema,Consumo FIFO para producción
268,2023-01-05,Consumo,114,kg,3.84,INIT-14,1,2,Produccion,Sistema,Consumo FIFO para producción
269,2023-01-05,Consumo,115,kg,1.92,INIT-15,1,4,Produccion,Sistema,Consumo FIFO para producción
270,2023-01-05,Consumo,117,L,0.64,INIT-17,1,2,Produccion,Sistema,Consumo FIFO para producción
271,2023-01-05,Consumo,112,kg,10.08,INIT-12,1,1,Produccion,Sistema,Consumo FIFO para producción
272,2023-01-05,Consumo,109,kg,1.68,INIT-9,1,1,Produccion,Sistema,Consumo FIFO para producción
273,2023-01-05,Consumo,119,L,2.8000000000000003,INIT-19,1,4,Produccion,Sistema,Consumo FIFO para producción
274,2023-01-05,Consumo,110,kg,0.004647395148038257,COMPRA-20230102-110,1,1,Produccion,Sistema,Consumo FIFO para producción
275,2023-01-05,Consumo,110,kg,10.075352604851961,COMPRA-20230103-110,1,1,Produccion,Sistema,Consumo FIFO para producción
276,2023-01-05,Consumo,101,kg,8.0,INIT-1,1,1,Produccion,Sistema,Consumo FIFO para producción
277,2023-01-05,Consumo,117,L,0.75,INIT-17,1,2,Produccion,Sistema,Consumo FIFO para producción
278,2023-01-05,Consumo,109,kg,1.0,INIT-9,1,1,Produccion,Sistema,Consumo FIFO para producción
279,2023-01-05,Consumo,101,kg,7.800000000000001,INIT-1,1,1,Produccion,Sistema,Consumo FIFO para producción
280,2023-01-05,Consumo,110,kg,7.800000000000001,COMPRA-20230103-110,1,1,Produccion,Sistema,Consumo FIFO para producción
281,2023-01-05,Consumo,116,kg,0.39,INIT-16,1,1,Produccion,Sistema,Consumo FIFO para producción
282,2023-01-05,Consumo,105,kg,4.4,INIT-5,1,2,Produccion,Sistema,Consumo FIFO para producción
283,2023-01-05,Consumo,115,kg,0.6,INIT-15,1,4,Produccion,Sistema,Consumo FIFO para producción
284,2023-01-05,Consumo,109,kg,0.4,INIT-9,1,1,Produccion,Sistema,Consumo FIFO para producción
285,2023-01-05,Consumo,107,kg,4.5,INIT-7,1,4,Produccion,Sistema,Consumo FIFO para producción
286,2023-01-05,Consumo,121,kg,0.5,INIT-21,1,2,Produccion,Sistema,Consumo FIFO para producción
287,2023-01-05,Consumo,117,L,0.5,INIT-17,1,2,Produccion,Sistema,Consumo FIFO para producción
288,2023-01-05,Consumo,110,kg,1.2,COMPRA-20230103-110,1,1,Produccion,Sistema,Consumo FIFO para producción
289,2023-01-05,Consumo,112,kg,0.4,INIT-12,1,1,Produccion,Sistema,Consumo FIFO para producción
290,2023-01-05,Consumo,122,kg,0.2,INIT-22,1,2,Produccion,Sistema,Consumo FIFO para producción
291,2023-01-06,Entrada,111,unid,88.093943847488,COMPRA-20230102-111,1,3,Proveedor,Sistema,Entrada de mercadería por compra
292,2023-01-06,Entrada,111,unid,86.09430626994902,COMPRA-20230103-111,1,3,Proveedor,Sistema,Entrada de mercadería por compra
293,2023-01-06,Entrada,110,kg,19.979571541827685,COMPRA-20230104-110,1,1,Proveedor,Sistema,Entrada de mercadería por compra
294,2023-01-06,Entrada,110,kg,9.519571541827682,COMPRA-20230104-110,1,1,Proveedor,Sistema,Entrada de mercadería por compra
295,2023-01-06,Entrada,110,kg,6.979571541827683,COMPRA-20230104-110,1,1,Proveedor,Sistema,Entrada de mercadería por compra
296,2023-01-06,Entrada,102,kg,7.576442109491844,COMPRA-20230104-102,1,1,Proveedor,Sistema,Entrada de mercadería por compra
297,2023-01-06,Merma,101,kg,0.0010608293914491796,INIT-1,1,1,Almacén,Sistema,Merma diaria por almacenamiento
298,2023-01-06,Merma,102,kg,0.003079980230737519,INIT-2,1,2,Almacén,Sistema,Merma diaria por almacenamiento
299,2023-01-06,Merma,103,kg,0.04474032905980758,INIT-3,1,1,Almacén,Sistema,Merma diaria por almacenamiento
300,2023-01-06,Merma,104,kg,2.3132291839256095e-05,INIT-4,1,3,Almacén,Sistema,Merma diaria por almacenamiento
301,2023-01-06,Merma,105,kg,0.03785675364433387,INIT-5,1,2,Almacén,Sistema,Merma diaria por almacenamiento
302,2023-01-06,Merma,106,kg,0.03262738151111636,INIT-6,1,2,Almacén,Sistema,Merma diaria por almacenamiento
303,2023-01-06,Merma,107,kg,0.0056008858417157656,INIT-7,1,4,Almacén,Sistema,Merma diaria por almacenamiento
304,2023-01-06,Merma,108,kg,0.024506278660818257,INIT-8,1,2,Almacén,Sistema,Merma diaria por almacenamiento
305,2023-01-06,Merma,109,kg,0.07090086027156249,INIT-9,1,1,Almacén,Sistema,Merma diaria por almacenamiento
306,2023-01-06,Merma,111,unid,0.070037287774966,INIT-11,1,4,Almacén,Sistema,Merma diaria por almacenamiento
307,2023-01-06,Merma,112,kg,0.040053870844016126,INIT-12,1,1,Almacén,Sistema,Merma diaria por almacenamiento
308,2023-01-06,Merma,113,kg,0.04895995012441472,INIT-13,1,1,Almacén,Sistema,Merma diaria por almacenamiento
309,2023-01-06,Merma,114,kg,0.05862239467697011,INIT-14,1,2,Almacén,Sistema,Merma diaria por almacenamiento
310,2023-01-06,Merma,115,kg,0.018035551741558624,INIT-15,1,4,Almacén,Sistema,Merma diaria por almacenamiento
311,2023-01-06,Merma,116,kg,0.030102089191805004,INIT-16,1,1,Almacén,Sistema,Merma diaria por almacenamiento
312,2023-01-06,Merma,117,L,0.02345351133120406,INIT-17,1,2,Almacén,Sistema,Merma diaria por almacenamiento
313,2023-01-06,Merma,118,L,0.07501970038377287,INIT-18,1,1,Almacén,Sistema,Merma diaria por almacenamiento
314,2023-01-06,Merma,119,L,0.02581152618607739,INIT-19,1,4,Almacén,Sistema,Merma diaria por almacenamiento
315,2023-01-06,Merma,120,kg,0.04601935899005963,INIT-20,1,2,Almacén,Sistema,Merma diaria por almacenamiento
316,2023-01-06,Merma,121,kg,0.06399659759345556,INIT-21,1,2,Almacén,Sistema,Merma diaria por almacenamiento
317,2023-01-06,Merma,122,kg,0.05735792055733615,INIT-22,1,2,Almacén,Sistema,Merma diaria por almacenamiento
318,2023-01-06,Merma,110,kg,0.022734236449262007,COMPRA-20230103-110,1,1,Almacén,Sistema,Merma diaria por almacenamiento
319,2023-01-06,Consumo,101,kg,2.52,INIT-1,1,1,Produccion,Sistema,Consumo FIFO para producción
320,2023-01-06,Consumo,102,kg,0.12042848712121564,INIT-2,1,2,Produccion,Sistema,Consumo FIFO para producción
321,2023-01-06,Consumo,102,kg,1.9795715128787845,COMPRA-20230104-102,1,1,Produccion,Sistema,Consumo FIFO para producción
322,2023-01-06,Consumo,103,kg,0.56,INIT-3,1,1,Produccion,Sistema,Consumo FIFO para producción
323,2023-01-06,Consumo,116,kg,0.14,INIT-16,1,1,Produccion,Sistema,Consumo FIFO para producción
324,2023-01-06,Consumo,117,L,0.28,INIT-17,1,2,Produccion,Sistema,Consumo FIFO para producción
325,2023-01-06,Consumo,107,kg,13.8,INIT-7,1,4,Produccion,Sistema,Consumo FIFO para producción
326,2023-01-06,Consumo,108,kg,3.45,INIT-8,1,2,Produccion,Sistema,Consumo FIFO para producción
327,2023-01-06,Consumo,103,kg,2.7600000000000002,INIT-3,1,1,Produccion,Sistema,Consumo FIFO para producción
328,2023-01-06,Consumo,110,kg,2.5926561928734206,COMPRA-20230103-110,1,1,Produccion,Sistema,Consumo FIFO para producción
329,2023-01-06,Consumo,110,kg,10.200743034174643,COMPRA-20230103-110,1,1,Produccion,Sistema,Consumo FIFO para producción
330,2023-01-06,Consumo,110,kg,7.5407430341746435,COMPRA-20230103-110,1,1,Produccion,Sistema,Consumo FIFO para producción
331,2023-01-06,Consumo,110,kg,1.6658577387772935,COMPRA-20230104-110,1,1,Produccion,Sistema,Consumo FIFO para producción
332,2023-01-06,Consumo,111,unid,0.8349320322029758,INIT-11,1,4,Produccion,Sistema,Consumo FIFO para producción
333,2023-01-06,Consumo,111,unid,87.16506796779703,COMPRA-20230102-111,1,3,Produccion,Sistema,Consumo FIFO para producción
334,2023-01-06,Consumo,112,kg,5.279999999999999,INIT-12,1,1,Produccion,Sistema,Consumo FIFO para producción
335,2023-01-06,Consumo,117,L,1.3199999999999998,INIT-17,1,2,Produccion,Sistema,Consumo FIFO para producción
336,2023-01-06,Consumo,113,kg,12.600000000000001,INIT-13,1,1,Produccion,Sistema,Consumo FIFO para producción
337,2023-01-06,Consumo,114,kg,3.78,INIT-14,1,2,Produccion,Sistema,Consumo FIFO para producción
338,2023-01-06,Consumo,115,kg,1.89,INIT-15,1,4,Produccion,Sistema,Consumo FIFO para producción
339,2023-01-06,Consumo,117,L,0.63,INIT-17,1,2,Produccion,Sistema,Consumo FIFO para producción
340,2023-01-06,Consumo,112,kg,10.44,INIT-12,1,1,Produccion,Sistema,Consumo FIFO para producción
341,2023-01-06,Consumo,109,kg,1.74,INIT-9,1,1,Produccion,Sistema,Consumo FIFO para producción
342,2023-01-06,Consumo,119,L,2.9000000000000004,INIT-19,1,4,Produccion,Sistema,Consumo FIFO para producción
343,2023-01-06,Consumo,110,kg,10.44,COMPRA-20230104-110,1,1,Produccion,Sistema,Consumo FIFO para producción
344,2023-01-06,Consumo,102,kg,5.5,COMPRA-20230104-102,1,1,Produccion,Sistema,Consumo FIFO para producción
345,2023-01-06,Consumo,115,kg,0.5,INIT-15,1,4,Produccion,Sistema,Consumo FIFO para producción
346,2023-01-06,Consumo,120,kg,1.7500000000000002,INIT-20,1,2,Produccion,Sistema,Consumo FIFO para producción
347,2023-01-06,Consumo,117,L,0.25,INIT-17,1,2,Produccion,Sistema,Consumo FIFO para producción
348,2023-01-06,Consumo,105,kg,4.62,INIT-5,1,2,Produccion,Sistema,Consumo FIFO para producción
349,2023-01-06,Consumo,115,kg,0.63,INIT-15,1,4,Produccion,Sistema,Consumo FIFO para producción
350,2023-01-06,Consumo,109,kg,0.42,INIT-9,1,1,Produccion,Sistema,Consumo FIFO para producción
351,2023-01-06,Consumo,107,kg,0.18,INIT-7,1,4,Produccion,Sistema,Consumo FIFO para producción
352,2023-01-06,Consumo,121,kg,0.02,INIT-21,1,2,Produccion,Sistema,Consumo FIFO para producción
353,2023-01-06,Consumo,117,L,0.02,INIT-17,1,2,Produccion,Sistema,Consumo FIFO para producción
354,2023-01-06,Consumo,110,kg,1.2,COMPRA-20230104-110,1,1,Produccion,Sistema,Consumo FIFO para producción
355,2023-01-06,Consumo,112,kg,0.4,INIT-12,1,1,Produccion,Sistema,Consumo FIFO para producción
356,2023-01-06,Consumo,122,kg,0.2,INIT-22,1,2,Produccion,Sistema,Consumo FIFO para producción
357,2023-01-07,Entrada,111,unid,135.09358128000002,COMPRA-20230101-111,1,3,Proveedor,Sistema,Entrada de mercadería por compra
358,2023-01-07,Entrada,104,kg,41.94212297804462,COMPRA-20230103-104,1,4,Proveedor,Sistema,Entrada de mercadería por compra
359,2023-01-07,Entrada,102,kg,15.626491532648046,COMPRA-20230105-102,1,2,Proveedor,Sistema,Entrada de mercadería por compra
360,2023-01-07,Merma,101,kg,5.240505969259992e-05,INIT-1,1,1,Almacén,Sistema,Merma diaria por almacenamiento
361,2023-01-07,Merma,103,kg,0.04339443292818365,INIT-3,1,1,Almacén,Sistema,Merma diaria por almacenamiento
362,2023-01-07,Merma,104,kg,0.016799972230140372,INIT-4,1,3,Almacén,Sistema,Merma diaria por almacenamiento
363,2023-01-07,Merma,105,kg,0.035993610942876134,INIT-5,1,2,Almacén,Sistema,Merma diaria por almacenamiento
364,2023-01-07,Merma,106,kg,0.032614330558511914,INIT-6,1,2,Almacén,Sistema,Merma diaria por almacenamiento
365,2023-01-07,Merma,107,kg,6.645487379078818e-06,INIT-7,1,4,Almacén,Sistema,Merma diaria por almacenamiento
366,2023-01-07,Merma,108,kg,0.02311647614935393,INIT-8,1,2,Almacén,Sistema,Merma diaria por almacenamiento
367,2023-01-07,Merma,109,kg,0.07000849992745387,INIT-9,1,1,Almacén,Sistema,Merma diaria por almacenamiento
368,2023-01-07,Merma,112,kg,0.033589849295678514,INIT-12,1,1,Almacén,Sistema,Merma diaria por almacenamiento
369,2023-01-07,Merma,113,kg,0.04390036614436495,INIT-13,1,1,Almacén,Sistema,Merma diaria por almacenamiento
370,2023-01-07,Merma,114,kg,0.05708694571909932,INIT-14,1,2,Almacén,Sistema,Merma diaria por almacenamiento
371,2023-01-07,Merma,115,kg,0.016820337520861997,INIT-15,1,4,Almacén,Sistema,Merma diaria por almacenamiento
372,2023-01-07,Merma,116,kg,0.030034048356128284,INIT-16,1,1,Almacén,Sistema,Merma diaria por almacenamiento
373,2023-01-07,Merma,117,L,0.022444129926671573,INIT-17,1,2,Almacén,Sistema,Merma diaria por almacenamiento
374,2023-01-07,Merma,118,L,0.07498969250361937,INIT-18,1,1,Almacén,Sistema,Merma diaria por almacenamiento
375,2023-01-07,Merma,119,L,0.024641201575602963,INIT-19,1,4,Almacén,Sistema,Merma diaria por almacenamiento
376,2023-01-07,Merma,120,kg,0.0453009512464636,INIT-20,1,2,Almacén,Sistema,Merma diaria por almacenamiento
377,2023-01-07,Merma,121,kg,0.06396299895441819,INIT-21,1,2,Almacén,Sistema,Merma diaria por almacenamiento
378,2023-01-07,Merma,122,kg,0.05725497738911322,INIT-22,1,2,Almacén,Sistema,Merma diaria por almacenamiento
379,2023-01-07,Merma,111,unid,0.088846705371856,COMPRA-20230102-111,1,3,Almacén,Sistema,Merma diaria por almacenamiento
380,2023-01-07,Merma,110,kg,0.009269142754682304,COMPRA-20230104-110,1,1,Almacén,Sistema,Merma diaria por almacenamiento
381,2023-01-07,Merma,102,kg,0.006289344851704442,COMPRA-20230104-102,1,1,Almacén,Sistema,Merma diaria por almacenamiento
382,2023-01-07,Consumo,104,kg,0.04100762507616061,INIT-4,1,3,Produccion,Sistema,Consumo FIFO para producción
383,2023-01-07,Consumo,104,kg,41.55899237492384,COMPRA-20230103-104,1,4,Produccion,Sistema,Consumo FIFO para producción
384,2023-01-07,Consumo,105,kg,20.8,INIT-5,1,2,Produccion,Sistema,Consumo FIFO para producción
385,2023-01-07,Consumo,106,kg,10.4,INIT-6,1,2,Produccion,Sistema,Consumo FIFO para producción
386,2023-01-07,Consumo,117,L,2.08,INIT-17,1,2,Produccion,Sistema,Consumo FIFO para producción
387,2023-01-07,Consumo,110,kg,6.664444660295708,COMPRA-20230104-110,1,1,Produccion,Sistema,Consumo FIFO para producción
388,2023-01-07,Consumo,110,kg,9.519571541827682,COMPRA-20230104-110,1,1,Produccion,Sistema,Consumo FIFO para producción
389,2023-01-07,Consumo,110,kg,6.81598379787661,COMPRA-20230104-110,1,1,Produccion,Sistema,Consumo FIFO para producción
390,2023-01-07,Consumo,111,unid,0.8400291743191215,COMPRA-20230102-111,1,3,Produccion,Sistema,Consumo FIFO para producción
391,2023-01-07,Consumo,111,unid,86.09430626994902,COMPRA-20230103-111,1,3,Produccion,Sistema,Consumo FIFO para producción
392,2023-01-07,Consumo,111,unid,5.065664555731857,COMPRA-20230101-111,1,3,Produccion,Sistema,Consumo FIFO para producción
393,2023-01-07,Consumo,112,kg,5.52,INIT-12,1,1,Produccion,Sistema,Consumo FIFO para producción
394,2023-01-07,Consumo,117,L,1.38,INIT-17,1,2,Produccion,Sistema,Consumo FIFO para producción
395,2023-01-07,Consumo,113,kg,14.4,INIT-13,1,1,Produccion,Sistema,Consumo FIFO para producción
396,2023-01-07,Consumo,114,kg,4.32,INIT-14,1,2,Produccion,Sistema,Consumo FIFO para producción
397,2023-01-07,Consumo,115,kg,2.16,INIT-15,1,4,Produccion,Sistema,Consumo FIFO para producción
398,2023-01-07,Consumo,117,L,0.72,INIT-17,1,2,Produccion,Sistema,Consumo FIFO para producción
399,2023-01-07,Consumo,102,kg,0.09058125176135497,COMPRA-20230104-102,1,1,Produccion,Sistema,Consumo FIFO para producción
400,2023-01-07,Consumo,102,kg,9.369418748238646,COMPRA-20230105-102,1,2,Produccion,Sistema,Consumo FIFO para producción
401,2023-01-07,Consumo,115,kg,0.86,INIT-15,1,4,Produccion,Sistema,Consumo FIFO para producción
402,2023-01-07,Consumo,120,kg,3.0100000000000002,INIT-20,1,2,Produccion,Sistema,Consumo FIFO para producción
403,2023-01-07,Consumo,117,L,0.43,INIT-17,1,2,Produccion,Sistema,Consumo FIFO para producción
404,2023-01-07,Consumo,105,kg,5.5,INIT-5,1,2,Produccion,Sistema,Consumo FIFO para producción
405,2023-01-07,Consumo,115,kg,0.75,INIT-15,1,4,Produccion,Sistema,Consumo FIFO para producción
406,2023-01-07,Consumo,109,kg,0.5,INIT-9,1,1,Produccion,Sistema,Consumo FIFO para producción
407,2023-01-07,Consumo,110,kg,0.12,COMPRA-20230104-110,1,1,Produccion,Sistema,Consumo FIFO para producción
408,2023-01-07,Consumo,112,kg,0.04,INIT-12,1,1,Produccion,Sistema,Consumo FIFO para producción
409,2023-01-07,Consumo,122,kg,0.02,INIT-22,1,2,Produccion,Sistema,Consumo FIFO para producción
410,2023-01-08,Entrada,102,kg,4.767990400000002,COMPRA-20230101-102,1,1,Proveedor,Sistema,Entrada de mercadería por compra
411,2023-01-08,Entrada,110,kg,16.32239152,COMPRA-20230101-110,1,2,Proveedor,Sistema,Entrada de mercadería por compra
412,2023-01-08,Entrada,110,kg,11.942391520000001,COMPRA-20230101-110,1,1,Proveedor,Sistema,Entrada de mercadería por compra
413,2023-01-08,Entrada,104,kg,20.732976168512025,COMPRA-20230102-104,1,4,Proveedor,Sistema,Entrada de mercadería por compra
414,2023-01-08,Entrada,101,kg,19.128987350768497,COMPRA-20230106-101,1,2,Proveedor,Sistema,Entrada de mercadería por compra
415,2023-01-08,Merma,101,kg,0.007703979037976122,INIT-1,1,1,Almacén,Sistema,Merma diaria por almacenamiento
416,2023-01-08,Merma,103,kg,0.04337707515501238,INIT-3,1,1,Almacén,Sistema,Merma diaria por almacenamiento
417,2023-01-08,Merma,105,kg,0.02545921349849898,INIT-5,1,2,Almacén,Sistema,Merma diaria por almacenamiento
418,2023-01-08,Merma,106,kg,0.028441284826288504,INIT-6,1,2,Almacén,Sistema,Merma diaria por almacenamiento
419,2023-01-08,Merma,107,kg,6.642829184127187e-06,INIT-7,1,4,Almacén,Sistema,Merma diaria por almacenamiento
420,2023-01-08,Merma,108,kg,0.023107229558894188,INIT-8,1,2,Almacén,Sistema,Merma diaria por almacenamiento
421,2023-01-08,Merma,109,kg,0.06978049652748287,INIT-9,1,1,Almacén,Sistema,Merma diaria por almacenamiento
422,2023-01-08,Merma,112,kg,0.03135241335596024,INIT-12,1,1,Almacén,Sistema,Merma diaria por almacenamiento
423,2023-01-08,Merma,113,kg,0.0381228059979072,INIT-13,1,1,Almacén,Sistema,Merma diaria por almacenamiento
424,2023-01-08,Merma,114,kg,0.055336110940811686,INIT-14,1,2,Almacén,Sistema,Merma diaria por almacenamiento
425,2023-01-08,Merma,115,kg,0.015305609385853654,INIT-15,1,4,Almacén,Sistema,Merma diaria por almacenamiento
426,2023-01-08,Merma,116,kg,0.030022034736785833,INIT-16,1,1,Almacén,Sistema,Merma diaria por almacenamiento
427,2023-01-08,Merma,117,L,0.020591152274700906,INIT-17,1,2,Almacén,Sistema,Merma diaria por almacenamiento
428,2023-01-08,Merma,118,L,0.07495969662661792,INIT-18,1,1,Almacén,Sistema,Merma diaria por almacenamiento
429,2023-01-08,Merma,119,L,0.02463134509497272,INIT-19,1,4,Almacén,Sistema,Merma diaria por almacenamiento
430,2023-01-08,Merma,120,kg,0.044078830865965014,INIT-20,1,2,Almacén,Sistema,Merma diaria por almacenamiento
