id_venta,fecha,hora,id_plato,cantidad,precio_unitario,precio_total,forma_de_pago,responsable_de_venta,canal,numero_comprobante,datos_cliente,temporada
V1120210122,2021-01-22,00:00:00,11,5.0,28.0,140.0,Efectivo,Luis,Delivery,22261196,,verano
V1220210122,2021-01-22,00:00:00,12,7.0,18.0,126.0,Yape,José,Take-out,08983388,,verano
V120210123,2021-01-23,00:00:00,1,21.0,26.0,546.0,Yape,María,Delivery,17537154,,verano
V220210123,2021-01-23,00:00:00,2,19.0,32.0,608.0,Yape,Ana,Take-out,38741530,,verano
V320210123,2021-01-23,00:00:00,3,13.0,30.0,390.0,Yape,Luis,Delivery,53625246,,verano
V420210123,2021-01-23,00:00:00,4,12.0,24.0,288.0,Tarjeta,Luis,Delivery,44734459,,verano
V520210123,2021-01-23,00:00:00,5,8.0,25.0,200.0,Yape,Luis,Mesa,78581874,,verano
V620210123,2021-01-23,00:00:00,6,12.0,24.0,288.0,Efectivo,Luis,Delivery,49857735,,verano
V720210123,2021-01-23,00:00:00,7,11.0,22.0,242.0,Yape,Ana,Delivery,01228072,,verano
V820210123,2021-01-23,00:00:00,8,7.0,28.0,196.0,Tarjeta,María,Delivery,01891561,,verano
V920210123,2021-01-23,00:00:00,9,7.0,18.0,126.0,Tarjeta,María,Delivery,64783261,,verano
V1020210123,2021-01-23,00:00:00,10,1.0,15.0,15.0,Efectivo,María,Delivery,65801232,,verano
V1120210123,2021-01-23,00:00:00,11,3.0,28.0,84.0,Tarjeta,José,Delivery,87975418,,verano
V1220210123,2021-01-23,00:00:00,12,5.0,18.0,90.0,Efectivo,Luis,Take-out,27723094,,verano
V120210124,2021-01-24,00:00:00,1,18.0,26.0,468.0,Efectivo,Ana,Delivery,59160932,,verano
V220210124,2021-01-24,00:00:00,2,23.0,32.0,736.0,Yape,María,Delivery,61806834,,verano
V320210124,2021-01-24,00:00:00,3,15.0,30.0,450.0,Yape,María,Take-out,49615665,,verano
V420210124,2021-01-24,00:00:00,4,20.0,24.0,480.0,Yape,María,Delivery,42034105,,verano
V520210124,2021-01-24,00:00:00,5,20.0,25.0,500.0,Efectivo,María,Delivery,40994042,,verano
V620210124,2021-01-24,00:00:00,6,12.0,24.0,288.0,Efectivo,Ana,Take-out,34531733,,verano
V720210124,2021-01-24,00:00:00,7,12.0,22.0,264.0,Tarjeta,Ana,Delivery,65766265,,verano
V820210124,2021-01-24,00:00:00,8,5.0,28.0,140.0,Tarjeta,José,Mesa,81266261,,verano
V920210124,2021-01-24,00:00:00,9,5.0,18.0,90.0,Efectivo,Luis,Mesa,90921400,,verano
V1020210124,2021-01-24,00:00:00,10,4.0,15.0,60.0,Efectivo,José,Mesa,33794738,,verano
V1120210124,2021-01-24,00:00:00,11,9.0,28.0,252.0,Efectivo,Ana,Delivery,70418881,,verano
V1220210124,2021-01-24,00:00:00,12,4.0,18.0,72.0,Yape,Luis,Delivery,74704759,,verano
V120210125,2021-01-25,00:00:00,1,16.0,26.0,416.0,Tarjeta,José,Take-out,99177514,,verano
V220210125,2021-01-25,00:00:00,2,17.0,32.0,544.0,Tarjeta,Luis,Delivery,88216312,,verano
V320210125,2021-01-25,00:00:00,3,14.0,30.0,420.0,Efectivo,José,Mesa,00745301,,verano
V420210125,2021-01-25,00:00:00,4,15.0,24.0,360.0,Efectivo,María,Take-out,03151435,,verano
V520210125,2021-01-25,00:00:00,5,15.0,25.0,375.0,Yape,María,Delivery,70372075,,verano
V620210125,2021-01-25,00:00:00,6,6.0,24.0,144.0,Yape,José,Mesa,55348581,,verano
V720210125,2021-01-25,00:00:00,7,5.0,22.0,110.0,Yape,Luis,Delivery,22306310,,verano
V820210125,2021-01-25,00:00:00,8,5.0,28.0,140.0,Tarjeta,Luis,Delivery,76535456,,verano
V920210125,2021-01-25,00:00:00,9,10.0,18.0,180.0,Tarjeta,José,Take-out,30609101,,verano
V1020210125,2021-01-25,00:00:00,10,4.0,15.0,60.0,Efectivo,Ana,Mesa,58657236,,verano
V1120210125,2021-01-25,00:00:00,11,4.0,28.0,112.0,Efectivo,Ana,Mesa,69846378,,verano
V1220210125,2021-01-25,00:00:00,12,1.0,18.0,18.0,Tarjeta,Ana,Take-out,20039907,,verano
V120210126,2021-01-26,00:00:00,1,22.0,26.0,572.0,Yape,José,Mesa,16595577,,verano
V220210126,2021-01-26,00:00:00,2,23.0,32.0,736.0,Yape,María,Take-out,46811431,,verano
V320210126,2021-01-26,00:00:00,3,11.0,30.0,330.0,Yape,José,Delivery,95984683,,verano
V420210126,2021-01-26,00:00:00,4,16.0,24.0,384.0,Efectivo,Luis,Delivery,79294379,,verano
V520210126,2021-01-26,00:00:00,5,9.0,25.0,225.0,Yape,Ana,Take-out,18092379,,verano
V620210126,2021-01-26,00:00:00,6,12.0,24.0,288.0,Tarjeta,Luis,Mesa,03135280,,verano
V720210126,2021-01-26,00:00:00,7,9.0,22.0,198.0,Tarjeta,Luis,Take-out,03448780,,verano
V820210126,2021-01-26,00:00:00,8,6.0,28.0,168.0,Yape,María,Mesa,75007384,,verano
V920210126,2021-01-26,00:00:00,9,5.0,18.0,90.0,Efectivo,Luis,Take-out,66073305,,verano
V1020210126,2021-01-26,00:00:00,10,1.0,15.0,15.0,Efectivo,María,Take-out,61699750,,verano
V1120210126,2021-01-26,00:00:00,11,3.0,28.0,84.0,Tarjeta,María,Delivery,13475234,,verano
V1220210126,2021-01-26,00:00:00,12,2.0,18.0,36.0,Yape,Luis,Mesa,41355952,,verano
V120210127,2021-01-27,00:00:00,1,14.0,26.0,364.0,Tarjeta,José,Delivery,65143136,,verano
V220210127,2021-01-27,00:00:00,2,17.0,32.0,544.0,Tarjeta,Luis,Delivery,69410813,,verano
V320210127,2021-01-27,00:00:00,3,16.0,30.0,480.0,Yape,Ana,Mesa,72618238,,verano
V420210127,2021-01-27,00:00:00,4,9.0,24.0,216.0,Tarjeta,José,Delivery,02525247,,verano
V520210127,2021-01-27,00:00:00,5,12.0,25.0,300.0,Efectivo,Ana,Delivery,56012760,,verano
V620210127,2021-01-27,00:00:00,6,6.0,24.0,144.0,Yape,Ana,Mesa,32868086,,verano
V720210127,2021-01-27,00:00:00,7,14.0,22.0,308.0,Efectivo,José,Take-out,90385154,,verano
V820210127,2021-01-27,00:00:00,8,5.0,28.0,140.0,Yape,Ana,Mesa,25331336,,verano
V920210127,2021-01-27,00:00:00,9,4.0,18.0,72.0,Efectivo,María,Mesa,68880521,,verano
V1020210127,2021-01-27,00:00:00,10,3.0,15.0,45.0,Tarjeta,Luis,Mesa,75686454,,verano
V1120210127,2021-01-27,00:00:00,11,5.0,28.0,140.0,Tarjeta,María,Delivery,52158837,,verano
V1220210127,2021-01-27,00:00:00,12,2.0,18.0,36.0,Yape,Luis,Delivery,99199359,,verano
V120210128,2021-01-28,00:00:00,1,18.0,26.0,468.0,Efectivo,Luis,Delivery,81039937,,verano
V220210128,2021-01-28,00:00:00,2,17.0,32.0,544.0,Yape,María,Mesa,71176252,,verano
V320210128,2021-01-28,00:00:00,3,12.0,30.0,360.0,Efectivo,Luis,Take-out,00718461,,verano
V420210128,2021-01-28,00:00:00,4,15.0,24.0,360.0,Tarjeta,José,Delivery,11070247,,verano
V520210128,2021-01-28,00:00:00,5,12.0,25.0,300.0,Efectivo,Luis,Mesa,19466884,,verano
V620210128,2021-01-28,00:00:00,6,12.0,24.0,288.0,Efectivo,José,Take-out,36755875,,verano
V720210128,2021-01-28,00:00:00,7,8.0,22.0,176.0,Tarjeta,José,Mesa,82590379,,verano
V820210128,2021-01-28,00:00:00,8,7.0,28.0,196.0,Efectivo,María,Delivery,33844605,,verano
V920210128,2021-01-28,00:00:00,9,3.0,18.0,54.0,Efectivo,José,Take-out,47179614,,verano
V1020210128,2021-01-28,00:00:00,10,3.0,15.0,45.0,Tarjeta,Ana,Mesa,48880367,,verano
V1120210128,2021-01-28,00:00:00,11,6.0,28.0,168.0,Efectivo,Ana,Mesa,14353759,,verano
V120210129,2021-01-29,00:00:00,1,17.0,26.0,442.0,Tarjeta,José,Mesa,79561817,,verano
V220210129,2021-01-29,00:00:00,2,18.0,32.0,576.0,Tarjeta,María,Delivery,79218907,,verano
V320210129,2021-01-29,00:00:00,3,9.0,30.0,270.0,Efectivo,José,Delivery,85082544,,verano
V420210129,2021-01-29,00:00:00,4,9.0,24.0,216.0,Efectivo,Ana,Mesa,82682103,,verano
V520210129,2021-01-29,00:00:00,5,12.0,25.0,300.0,Efectivo,Ana,Take-out,56301912,,verano
V620210129,2021-01-29,00:00:00,6,8.0,24.0,192.0,Yape,Luis,Delivery,73073887,,verano
V720210129,2021-01-29,00:00:00,7,5.0,22.0,110.0,Yape,Ana,Delivery,41834220,,verano
V820210129,2021-01-29,00:00:00,8,6.0,28.0,168.0,Yape,Ana,Delivery,76774825,,verano
V920210129,2021-01-29,00:00:00,9,6.0,18.0,108.0,Yape,María,Mesa,64748822,,verano
V1020210129,2021-01-29,00:00:00,10,3.0,15.0,45.0,Efectivo,Ana,Mesa,06187943,,verano
V1120210129,2021-01-29,00:00:00,11,2.0,28.0,56.0,Yape,Luis,Mesa,66203571,,verano
V1220210129,2021-01-29,00:00:00,12,1.0,18.0,18.0,Tarjeta,María,Delivery,76013369,,verano
V120210130,2021-01-30,00:00:00,1,24.0,26.0,624.0,Efectivo,Luis,Delivery,14884890,,verano
V220210130,2021-01-30,00:00:00,2,20.0,32.0,640.0,Yape,María,Take-out,73526783,,verano
V320210130,2021-01-30,00:00:00,3,8.0,30.0,240.0,Efectivo,María,Mesa,33516117,,verano
V420210130,2021-01-30,00:00:00,4,20.0,24.0,480.0,Tarjeta,María,Take-out,04424923,,verano
V520210130,2021-01-30,00:00:00,5,7.0,25.0,175.0,Efectivo,María,Mesa,79404519,,verano
V620210130,2021-01-30,00:00:00,6,15.0,24.0,360.0,Yape,María,Delivery,18896174,,verano
V720210130,2021-01-30,00:00:00,7,8.0,22.0,176.0,Yape,Ana,Mesa,30883817,,verano
V820210130,2021-01-30,00:00:00,8,13.0,28.0,364.0,Yape,María,Mesa,53831234,,verano
V920210130,2021-01-30,00:00:00,9,6.0,18.0,108.0,Efectivo,María,Mesa,11951552,,verano
V1020210130,2021-01-30,00:00:00,10,4.0,15.0,60.0,Yape,María,Take-out,20634146,,verano
V1120210130,2021-01-30,00:00:00,11,6.0,28.0,168.0,Efectivo,José,Mesa,03786643,,verano
V1220210130,2021-01-30,00:00:00,12,1.0,18.0,18.0,Tarjeta,Luis,Take-out,78097508,,verano
V120210131,2021-01-31,00:00:00,1,27.0,26.0,702.0,Yape,José,Mesa,46742286,,verano
V220210131,2021-01-31,00:00:00,2,33.0,32.0,1056.0,Tarjeta,José,Mesa,66784043,,verano
V320210131,2021-01-31,00:00:00,3,14.0,30.0,420.0,Tarjeta,Luis,Delivery,76118736,,verano
V420210131,2021-01-31,00:00:00,4,15.0,24.0,360.0,Tarjeta,José,Delivery,52214026,,verano
V520210131,2021-01-31,00:00:00,5,13.0,25.0,325.0,Tarjeta,José,Take-out,75260954,,verano
V620210131,2021-01-31,00:00:00,6,13.0,24.0,312.0,Yape,José,Delivery,58190187,,verano
V720210131,2021-01-31,00:00:00,7,9.0,22.0,198.0,Tarjeta,María,Delivery,60215787,,verano
V820210131,2021-01-31,00:00:00,8,5.0,28.0,140.0,Yape,Luis,Delivery,53516359,,verano
V920210131,2021-01-31,00:00:00,9,6.0,18.0,108.0,Tarjeta,José,Take-out,93009412,,verano
V1020210131,2021-01-31,00:00:00,10,4.0,15.0,60.0,Tarjeta,Ana,Mesa,78388273,,verano
V1120210131,2021-01-31,00:00:00,11,5.0,28.0,140.0,Tarjeta,José,Delivery,35641398,,verano
V120210201,2021-02-01,00:00:00,1,14.0,26.0,364.0,Efectivo,María,Take-out,10618691,,verano
V220210201,2021-02-01,00:00:00,2,15.0,32.0,480.0,Efectivo,José,Delivery,86964483,,verano
V320210201,2021-02-01,00:00:00,3,15.0,30.0,450.0,Efectivo,Luis,Delivery,65825453,,verano
V420210201,2021-02-01,00:00:00,4,15.0,24.0,360.0,Efectivo,José,Take-out,35907587,,verano
V520210201,2021-02-01,00:00:00,5,15.0,25.0,375.0,Tarjeta,José,Take-out,08047906,,verano
V620210201,2021-02-01,00:00:00,6,10.0,24.0,240.0,Yape,María,Take-out,03745474,,verano
V720210201,2021-02-01,00:00:00,7,10.0,22.0,220.0,Tarjeta,María,Mesa,09775041,,verano
V820210201,2021-02-01,00:00:00,8,3.0,28.0,84.0,Efectivo,María,Take-out,62058212,,verano
V920210201,2021-02-01,00:00:00,9,6.0,18.0,108.0,Tarjeta,Ana,Take-out,11514827,,verano
V1020210201,2021-02-01,00:00:00,10,6.0,15.0,90.0,Tarjeta,Luis,Take-out,83019149,,verano
V1120210201,2021-02-01,00:00:00,11,6.0,28.0,168.0,Tarjeta,Luis,Take-out,46273671,,verano
V120210202,2021-02-02,00:00:00,1,19.0,26.0,494.0,Efectivo,José,Delivery,44992632,,verano
V220210202,2021-02-02,00:00:00,2,18.0,32.0,576.0,Yape,José,Mesa,27335905,,verano
V320210202,2021-02-02,00:00:00,3,8.0,30.0,240.0,Tarjeta,José,Take-out,98320637,,verano
V420210202,2021-02-02,00:00:00,4,14.0,24.0,336.0,Yape,Luis,Take-out,67569300,,verano
V520210202,2021-02-02,00:00:00,5,13.0,25.0,325.0,Efectivo,Ana,Delivery,01422100,,verano
V620210202,2021-02-02,00:00:00,6,7.0,24.0,168.0,Yape,Luis,Take-out,67181685,,verano
V720210202,2021-02-02,00:00:00,7,11.0,22.0,242.0,Efectivo,Ana,Take-out,12604976,,verano
V820210202,2021-02-02,00:00:00,8,9.0,28.0,252.0,Yape,María,Delivery,10733092,,verano
V920210202,2021-02-02,00:00:00,9,11.0,18.0,198.0,Tarjeta,Ana,Delivery,92361546,,verano
V1020210202,2021-02-02,00:00:00,10,1.0,15.0,15.0,Efectivo,José,Take-out,20077046,,verano
V1120210202,2021-02-02,00:00:00,11,2.0,28.0,56.0,Efectivo,Ana,Take-out,31330774,,verano
V1220210202,2021-02-02,00:00:00,12,2.0,18.0,36.0,Tarjeta,Ana,Take-out,23671593,,verano
V120210203,2021-02-03,00:00:00,1,18.0,26.0,468.0,Tarjeta,José,Mesa,69059047,,verano
V220210203,2021-02-03,00:00:00,2,14.0,32.0,448.0,Yape,Luis,Mesa,59623164,,verano
V320210203,2021-02-03,00:00:00,3,14.0,30.0,420.0,Yape,José,Take-out,10092376,,verano
V420210203,2021-02-03,00:00:00,4,16.0,24.0,384.0,Tarjeta,José,Mesa,00701864,,verano
V520210203,2021-02-03,00:00:00,5,8.0,25.0,200.0,Yape,Luis,Take-out,59016490,,verano
V620210203,2021-02-03,00:00:00,6,10.0,24.0,240.0,Yape,Luis,Mesa,10374158,,verano
V720210203,2021-02-03,00:00:00,7,12.0,22.0,264.0,Efectivo,Ana,Delivery,56023874,,verano
V820210203,2021-02-03,00:00:00,8,10.0,28.0,280.0,Efectivo,Luis,Delivery,87753114,,verano
V920210203,2021-02-03,00:00:00,9,13.0,18.0,234.0,Yape,María,Take-out,12517631,,verano
V1020210203,2021-02-03,00:00:00,10,4.0,15.0,60.0,Tarjeta,Ana,Mesa,09752674,,verano
V1120210203,2021-02-03,00:00:00,11,1.0,28.0,28.0,Efectivo,Luis,Mesa,65496014,,verano
V120210204,2021-02-04,00:00:00,1,20.0,26.0,520.0,Efectivo,María,Delivery,45199689,,verano
V220210204,2021-02-04,00:00:00,2,18.0,32.0,576.0,Yape,Luis,Delivery,76217694,,verano
V320210204,2021-02-04,00:00:00,3,12.0,30.0,360.0,Efectivo,Luis,Take-out,90322684,,verano
V420210204,2021-02-04,00:00:00,4,18.0,24.0,432.0,Efectivo,Ana,Take-out,17418753,,verano
V520210204,2021-02-04,00:00:00,5,19.0,25.0,475.0,Efectivo,María,Mesa,73078324,,verano
V620210204,2021-02-04,00:00:00,6,10.0,24.0,240.0,Tarjeta,Ana,Delivery,19431769,,verano
V720210204,2021-02-04,00:00:00,7,9.0,22.0,198.0,Efectivo,María,Mesa,05214472,,verano
V820210204,2021-02-04,00:00:00,8,8.0,28.0,224.0,Tarjeta,Luis,Take-out,99552458,,verano
V920210204,2021-02-04,00:00:00,9,2.0,18.0,36.0,Efectivo,José,Delivery,27723585,,verano
V1020210204,2021-02-04,00:00:00,10,3.0,15.0,45.0,Efectivo,Ana,Delivery,90470547,,verano
V1120210204,2021-02-04,00:00:00,11,1.0,28.0,28.0,Efectivo,José,Delivery,25079126,,verano
V1220210204,2021-02-04,00:00:00,12,3.0,18.0,54.0,Efectivo,Ana,Delivery,61455941,,verano
V120210205,2021-02-05,00:00:00,1,11.0,26.0,286.0,Yape,José,Mesa,73468083,,verano
V220210205,2021-02-05,00:00:00,2,12.0,32.0,384.0,Efectivo,María,Delivery,76652663,,verano
V320210205,2021-02-05,00:00:00,3,22.0,30.0,660.0,Efectivo,María,Mesa,13631507,,verano
V420210205,2021-02-05,00:00:00,4,14.0,24.0,336.0,Efectivo,Luis,Delivery,21495927,,verano
V520210205,2021-02-05,00:00:00,5,13.0,25.0,325.0,Efectivo,María,Delivery,85403458,,verano
V620210205,2021-02-05,00:00:00,6,10.0,24.0,240.0,Tarjeta,María,Delivery,67989084,,verano
V720210205,2021-02-05,00:00:00,7,15.0,22.0,330.0,Efectivo,José,Mesa,29126485,,verano
V820210205,2021-02-05,00:00:00,8,5.0,28.0,140.0,Yape,Ana,Delivery,46944701,,verano
V920210205,2021-02-05,00:00:00,9,7.0,18.0,126.0,Efectivo,Luis,Take-out,64363568,,verano
V1020210205,2021-02-05,00:00:00,10,6.0,15.0,90.0,Tarjeta,José,Delivery,58372328,,verano
V1120210205,2021-02-05,00:00:00,11,2.0,28.0,56.0,Efectivo,María,Delivery,41972986,,verano
V1220210205,2021-02-05,00:00:00,12,3.0,18.0,54.0,Yape,Luis,Mesa,20312150,,verano
V120210206,2021-02-06,00:00:00,1,20.0,26.0,520.0,Tarjeta,María,Mesa,35139441,,verano
V220210206,2021-02-06,00:00:00,2,19.0,32.0,608.0,Tarjeta,María,Mesa,07937429,,verano
V320210206,2021-02-06,00:00:00,3,23.0,30.0,690.0,Yape,Luis,Take-out,79314061,,verano
V420210206,2021-02-06,00:00:00,4,17.0,24.0,408.0,Efectivo,José,Take-out,84006529,,verano
V520210206,2021-02-06,00:00:00,5,12.0,25.0,300.0,Tarjeta,Luis,Mesa,08699346,,verano
V620210206,2021-02-06,00:00:00,6,5.0,24.0,120.0,Yape,Ana,Take-out,31833239,,verano
V720210206,2021-02-06,00:00:00,7,13.0,22.0,286.0,Yape,Ana,Mesa,74982894,,verano
V820210206,2021-02-06,00:00:00,8,9.0,28.0,252.0,Tarjeta,Luis,Take-out,51395395,,verano
V920210206,2021-02-06,00:00:00,9,7.0,18.0,126.0,Tarjeta,Ana,Mesa,49457711,,verano
V1120210206,2021-02-06,00:00:00,11,6.0,28.0,168.0,Tarjeta,María,Take-out,48354727,,verano
V120210207,2021-02-07,00:00:00,1,23.0,26.0,598.0,Efectivo,María,Delivery,98468446,,verano
V220210207,2021-02-07,00:00:00,2,17.0,32.0,544.0,Efectivo,Ana,Mesa,74953442,,verano
V320210207,2021-02-07,00:00:00,3,22.0,30.0,660.0,Yape,José,Take-out,83702514,,verano
V420210207,2021-02-07,00:00:00,4,19.0,24.0,456.0,Yape,Luis,Delivery,12493259,,verano
V520210207,2021-02-07,00:00:00,5,19.0,25.0,475.0,Yape,Luis,Take-out,10758863,,verano
V620210207,2021-02-07,00:00:00,6,6.0,24.0,144.0,Yape,María,Mesa,53112749,,verano
V720210207,2021-02-07,00:00:00,7,6.0,22.0,132.0,Efectivo,Ana,Mesa,12186855,,verano
V820210207,2021-02-07,00:00:00,8,7.0,28.0,196.0,Yape,Ana,Delivery,40894338,,verano
V920210207,2021-02-07,00:00:00,9,8.0,18.0,144.0,Yape,María,Mesa,70828121,,verano
V1020210207,2021-02-07,00:00:00,10,5.0,15.0,75.0,Efectivo,Ana,Delivery,67077017,,verano
V1120210207,2021-02-07,00:00:00,11,6.0,28.0,168.0,Yape,Ana,Delivery,12067792,,verano
V1220210207,2021-02-07,00:00:00,12,5.0,18.0,90.0,Efectivo,Luis,Take-out,30899315,,verano
V120210208,2021-02-08,00:00:00,1,15.0,26.0,390.0,Yape,Luis,Take-out,50502129,,verano
V220210208,2021-02-08,00:00:00,2,21.0,32.0,672.0,Yape,Ana,Take-out,02573549,,verano
V320210208,2021-02-08,00:00:00,3,14.0,30.0,420.0,Efectivo,María,Delivery,45473454,,verano
V420210208,2021-02-08,00:00:00,4,17.0,24.0,408.0,Tarjeta,María,Take-out,70434768,,verano
V520210208,2021-02-08,00:00:00,5,6.0,25.0,150.0,Efectivo,José,Delivery,94888930,,verano
V620210208,2021-02-08,00:00:00,6,10.0,24.0,240.0,Yape,José,Take-out,14601451,,verano
V720210208,2021-02-08,00:00:00,7,5.0,22.0,110.0,Efectivo,Ana,Delivery,93591872,,verano
V820210208,2021-02-08,00:00:00,8,5.0,28.0,140.0,Yape,María,Take-out,93699514,,verano
V920210208,2021-02-08,00:00:00,9,13.0,18.0,234.0,Efectivo,María,Delivery,46100069,,verano
V1020210208,2021-02-08,00:00:00,10,2.0,15.0,30.0,Tarjeta,María,Mesa,36765442,,verano
V1120210208,2021-02-08,00:00:00,11,6.0,28.0,168.0,Tarjeta,José,Take-out,23859049,,verano
V1220210208,2021-02-08,00:00:00,12,2.0,18.0,36.0,Tarjeta,José,Delivery,84016781,,verano
V120210209,2021-02-09,00:00:00,1,19.0,26.0,494.0,Tarjeta,Luis,Delivery,74166654,,verano
V220210209,2021-02-09,00:00:00,2,11.0,32.0,352.0,Efectivo,Ana,Delivery,25367205,,verano
V320210209,2021-02-09,00:00:00,3,12.0,30.0,360.0,Efectivo,María,Delivery,85763494,,verano
V420210209,2021-02-09,00:00:00,4,17.0,24.0,408.0,Efectivo,Luis,Mesa,23068115,,verano
V520210209,2021-02-09,00:00:00,5,10.0,25.0,250.0,Efectivo,José,Take-out,85926593,,verano
V620210209,2021-02-09,00:00:00,6,6.0,24.0,144.0,Tarjeta,María,Take-out,04624861,,verano
V720210209,2021-02-09,00:00:00,7,12.0,22.0,264.0,Tarjeta,María,Delivery,26908222,,verano
V820210209,2021-02-09,00:00:00,8,5.0,28.0,140.0,Yape,José,Mesa,69755255,,verano
V920210209,2021-02-09,00:00:00,9,8.0,18.0,144.0,Tarjeta,Luis,Delivery,76384524,,verano
V1020210209,2021-02-09,00:00:00,10,4.0,15.0,60.0,Yape,José,Take-out,71078529,,verano
V1120210209,2021-02-09,00:00:00,11,3.0,28.0,84.0,Yape,José,Delivery,95674565,,verano
V1220210209,2021-02-09,00:00:00,12,1.0,18.0,18.0,Tarjeta,José,Mesa,27784896,,verano
V120210210,2021-02-10,00:00:00,1,25.0,26.0,650.0,Tarjeta,María,Delivery,62641128,,verano
V220210210,2021-02-10,00:00:00,2,13.0,32.0,416.0,Tarjeta,José,Take-out,94922072,,verano
V320210210,2021-02-10,00:00:00,3,14.0,30.0,420.0,Yape,Luis,Take-out,89408068,,verano
V420210210,2021-02-10,00:00:00,4,10.0,24.0,240.0,Tarjeta,María,Take-out,60971179,,verano
V520210210,2021-02-10,00:00:00,5,10.0,25.0,250.0,Yape,María,Delivery,82183537,,verano
V620210210,2021-02-10,00:00:00,6,9.0,24.0,216.0,Efectivo,José,Mesa,11942543,,verano
V720210210,2021-02-10,00:00:00,7,13.0,22.0,286.0,Efectivo,María,Take-out,46989378,,verano
V820210210,2021-02-10,00:00:00,8,5.0,28.0,140.0,Efectivo,Ana,Take-out,69672539,,verano
V920210210,2021-02-10,00:00:00,9,4.0,18.0,72.0,Tarjeta,Ana,Take-out,88393920,,verano
V1020210210,2021-02-10,00:00:00,10,1.0,15.0,15.0,Efectivo,María,Mesa,81438672,,verano
V1120210210,2021-02-10,00:00:00,11,5.0,28.0,140.0,Efectivo,José,Delivery,79349112,,verano
V1220210210,2021-02-10,00:00:00,12,1.0,18.0,18.0,Efectivo,María,Delivery,68740066,,verano
V120210211,2021-02-11,00:00:00,1,17.0,26.0,442.0,Yape,Luis,Mesa,46301598,,verano
V220210211,2021-02-11,00:00:00,2,13.0,32.0,416.0,Efectivo,José,Delivery,48115320,,verano
V320210211,2021-02-11,00:00:00,3,18.0,30.0,540.0,Tarjeta,Luis,Delivery,89829966,,verano
V420210211,2021-02-11,00:00:00,4,16.0,24.0,384.0,Efectivo,José,Mesa,28066191,,verano
V520210211,2021-02-11,00:00:00,5,17.0,25.0,425.0,Yape,Ana,Mesa,74946171,,verano
V620210211,2021-02-11,00:00:00,6,7.0,24.0,168.0,Tarjeta,María,Take-out,41869264,,verano
V720210211,2021-02-11,00:00:00,7,7.0,22.0,154.0,Tarjeta,Luis,Mesa,22693640,,verano
V820210211,2021-02-11,00:00:00,8,6.0,28.0,168.0,Efectivo,María,Take-out,32345050,,verano
V920210211,2021-02-11,00:00:00,9,8.0,18.0,144.0,Efectivo,José,Delivery,99957026,,verano
V1020210211,2021-02-11,00:00:00,10,3.0,15.0,45.0,Tarjeta,José,Take-out,39552598,,verano
V1120210211,2021-02-11,00:00:00,11,3.0,28.0,84.0,Efectivo,Ana,Delivery,74239492,,verano
V1220210211,2021-02-11,00:00:00,12,2.0,18.0,36.0,Tarjeta,José,Delivery,92895417,,verano
V120210212,2021-02-12,00:00:00,1,18.0,26.0,468.0,Tarjeta,Luis,Take-out,86701202,,verano
V220210212,2021-02-12,00:00:00,2,18.0,32.0,576.0,Yape,José,Delivery,18449541,,verano
V320210212,2021-02-12,00:00:00,3,12.0,30.0,360.0,Yape,Luis,Mesa,32287856,,verano
V420210212,2021-02-12,00:00:00,4,22.0,24.0,528.0,Efectivo,Ana,Take-out,71924032,,verano
V520210212,2021-02-12,00:00:00,5,14.0,25.0,350.0,Yape,Ana,Delivery,39130474,,verano
V620210212,2021-02-12,00:00:00,6,10.0,24.0,240.0,Yape,María,Take-out,63064999,,verano
V720210212,2021-02-12,00:00:00,7,8.0,22.0,176.0,Yape,Luis,Mesa,88277560,,verano
V820210212,2021-02-12,00:00:00,8,5.0,28.0,140.0,Tarjeta,Luis,Mesa,98081727,,verano
V920210212,2021-02-12,00:00:00,9,7.0,18.0,126.0,Yape,Luis,Mesa,28799630,,verano
V1020210212,2021-02-12,00:00:00,10,3.0,15.0,45.0,Tarjeta,Luis,Delivery,43260431,,verano
V1120210212,2021-02-12,00:00:00,11,5.0,28.0,140.0,Yape,José,Mesa,03426146,,verano
V120210213,2021-02-13,00:00:00,1,16.0,26.0,416.0,Yape,Ana,Delivery,40839632,,verano
V220210213,2021-02-13,00:00:00,2,20.0,32.0,640.0,Tarjeta,María,Take-out,00014065,,verano
V320210213,2021-02-13,00:00:00,3,27.0,30.0,810.0,Tarjeta,María,Delivery,57074780,,verano
V420210213,2021-02-13,00:00:00,4,20.0,24.0,480.0,Tarjeta,María,Delivery,54662981,,verano
V520210213,2021-02-13,00:00:00,5,12.0,25.0,300.0,Efectivo,Ana,Take-out,92640306,,verano
V620210213,2021-02-13,00:00:00,6,9.0,24.0,216.0,Tarjeta,José,Take-out,96469366,,verano
V720210213,2021-02-13,00:00:00,7,13.0,22.0,286.0,Tarjeta,María,Mesa,10109826,,verano
V820210213,2021-02-13,00:00:00,8,7.0,28.0,196.0,Yape,Luis,Delivery,88507141,,verano
V920210213,2021-02-13,00:00:00,9,7.0,18.0,126.0,Efectivo,José,Delivery,48525800,,verano
V1020210213,2021-02-13,00:00:00,10,4.0,15.0,60.0,Yape,José,Delivery,87552445,,verano
V1120210213,2021-02-13,00:00:00,11,4.0,28.0,112.0,Yape,José,Mesa,75430844,,verano
