Fecha,Hora,Producto/Plato vendido,Cantidad,Precio unitario,Precio total,Forma de pago,Responsable de la venta,"Mesa/Canal (salón, delivery, recojo)",Número de comprobante,Datos del cliente
2019-02-28,19:16,Pollo a la Brasa,35,30.0,1050.0,Efectivo,Cajero,salón,,
2019-02-28,21:31,Ceviche Clásico,26,28.0,728.0,Efectivo,Cajero,salón,,
2019-02-28,20:21,Arroz Chaufa,17,22.0,374.0,Efectivo,Cajero,salón,,
2019-02-28,19:16,Tallarines Verdes,14,24.0,336.0,Efectivo,Cajero,salón,,
2019-03-01,16:56,Lomo Saltado,64,25.0,1600.0,Efectivo,Cajero,salón,,
2019-03-01,11:48,Pollo a la Brasa,59,30.0,1770.0,Efectivo,Cajero,salón,,
2019-03-01,18:18,Ceviche Clásico,51,28.0,1428.0,Efectivo,Cajero,salón,,
2019-03-01,15:00,Arroz Chaufa,43,22.0,946.0,Efectivo,Cajero,salón,,
2019-03-01,15:26,Tallarines Verdes,28,24.0,672.0,Efectivo,Cajero,salón,,
2019-03-02,11:11,Lomo Saltado,51,25.0,1275.0,Efectivo,Cajero,salón,,
2019-03-02,17:58,Pollo a la Brasa,42,30.0,1260.0,Efectivo,Cajero,salón,,
2019-03-02,13:09,Ceviche Clásico,36,28.0,1008.0,Efectivo,Cajero,salón,,
2019-03-02,12:24,Arroz Chaufa,31,22.0,682.0,Efectivo,Cajero,salón,,
2019-03-02,13:15,Tallarines Verdes,16,24.0,384.0,Efectivo,Cajero,salón,,
2019-03-03,16:16,Lomo Saltado,99,25.0,2475.0,Efectivo,Cajero,salón,,
2019-03-03,20:49,Pollo a la Brasa,96,30.0,2880.0,Efectivo,Cajero,salón,,
2019-03-03,21:53,Ceviche Clásico,60,28.0,1680.0,Efectivo,Cajero,salón,,
2019-03-03,12:34,Arroz Chaufa,53,22.0,1166.0,Efectivo,Cajero,salón,,
2019-03-03,14:58,Tallarines Verdes,33,24.0,792.0,Efectivo,Cajero,salón,,
2019-03-04,15:08,Lomo Saltado,77,25.0,1925.0,Efectivo,Cajero,salón,,
2019-03-04,12:55,Pollo a la Brasa,54,30.0,1620.0,Efectivo,Cajero,salón,,
2019-03-04,21:20,Ceviche Clásico,47,28.0,1316.0,Efectivo,Cajero,salón,,
2019-03-04,12:57,Arroz Chaufa,32,22.0,704.0,Efectivo,Cajero,salón,,
2019-03-04,21:58,Tallarines Verdes,30,24.0,720.0,Efectivo,Cajero,salón,,
2019-03-05,17:45,Lomo Saltado,72,25.0,1800.0,Efectivo,Cajero,salón,,
2019-03-05,17:31,Pollo a la Brasa,53,30.0,1590.0,Efectivo,Cajero,salón,,
2019-03-05,15:35,Ceviche Clásico,50,28.0,1400.0,Efectivo,Cajero,salón,,
2019-03-05,20:48,Arroz Chaufa,35,22.0,770.0,Efectivo,Cajero,salón,,
2019-03-05,20:57,Tallarines Verdes,29,24.0,696.0,Efectivo,Cajero,salón,,
2019-03-06,18:07,Lomo Saltado,40,25.0,1000.0,Efectivo,Cajero,salón,,
2019-03-06,21:08,Pollo a la Brasa,28,30.0,840.0,Efectivo,Cajero,salón,,
2019-03-06,11:32,Ceviche Clásico,21,28.0,588.0,Efectivo,Cajero,salón,,
2019-03-06,13:02,Arroz Chaufa,21,22.0,462.0,Efectivo,Cajero,salón,,
2019-03-06,20:39,Tallarines Verdes,11,24.0,264.0,Efectivo,Cajero,salón,,
2019-03-07,18:17,Lomo Saltado,67,25.0,1675.0,Efectivo,Cajero,salón,,
2019-03-07,13:47,Pollo a la Brasa,65,30.0,1950.0,Efectivo,Cajero,salón,,
2019-03-07,12:31,Ceviche Clásico,35,28.0,980.0,Efectivo,Cajero,salón,,
2019-03-07,18:21,Arroz Chaufa,37,22.0,814.0,Efectivo,Cajero,salón,,
2019-03-07,16:11,Tallarines Verdes,23,24.0,552.0,Efectivo,Cajero,salón,,
2019-03-08,21:01,Lomo Saltado,49,25.0,1225.0,Efectivo,Cajero,salón,,
2019-03-08,20:43,Pollo a la Brasa,43,30.0,1290.0,Efectivo,Cajero,salón,,
2019-03-08,21:14,Ceviche Clásico,27,28.0,756.0,Efectivo,Cajero,salón,,
2019-03-08,11:25,Arroz Chaufa,26,22.0,572.0,Efectivo,Cajero,salón,,
2019-03-08,12:49,Tallarines Verdes,13,24.0,312.0,Efectivo,Cajero,salón,,
2019-03-09,18:10,Lomo Saltado,105,25.0,2625.0,Efectivo,Cajero,salón,,
2019-03-09,11:53,Pollo a la Brasa,80,30.0,2400.0,Efectivo,Cajero,salón,,
2019-03-09,16:47,Ceviche Clásico,62,28.0,1736.0,Efectivo,Cajero,salón,,
2019-03-09,21:19,Arroz Chaufa,49,22.0,1078.0,Efectivo,Cajero,salón,,
2019-03-09,21:30,Tallarines Verdes,24,24.0,576.0,Efectivo,Cajero,salón,,
2019-03-10,18:22,Lomo Saltado,86,25.0,2150.0,Efectivo,Cajero,salón,,
2019-03-10,21:20,Pollo a la Brasa,73,30.0,2190.0,Efectivo,Cajero,salón,,
2019-03-10,15:22,Ceviche Clásico,67,28.0,1876.0,Efectivo,Cajero,salón,,
2019-03-10,19:58,Arroz Chaufa,35,22.0,770.0,Efectivo,Cajero,salón,,
2019-03-10,19:40,Tallarines Verdes,30,24.0,720.0,Efectivo,Cajero,salón,,
2019-03-11,19:07,Lomo Saltado,80,25.0,2000.0,Efectivo,Cajero,salón,,
2019-03-11,15:29,Pollo a la Brasa,68,30.0,2040.0,Efectivo,Cajero,salón,,
2019-03-11,14:59,Ceviche Clásico,51,28.0,1428.0,Efectivo,Cajero,salón,,
2019-03-11,17:52,Arroz Chaufa,40,22.0,880.0,Efectivo,Cajero,salón,,
2019-03-11,17:11,Tallarines Verdes,28,24.0,672.0,Efectivo,Cajero,salón,,
2019-03-12,11:00,Lomo Saltado,29,25.0,725.0,Efectivo,Cajero,salón,,
2019-03-12,17:30,Pollo a la Brasa,30,30.0,900.0,Efectivo,Cajero,salón,,
2019-03-12,20:56,Ceviche Clásico,20,28.0,560.0,Efectivo,Cajero,salón,,
2019-03-12,17:41,Arroz Chaufa,18,22.0,396.0,Efectivo,Cajero,salón,,
2019-03-12,15:55,Tallarines Verdes,12,24.0,288.0,Efectivo,Cajero,salón,,
2019-03-13,13:27,Lomo Saltado,50,25.0,1250.0,Efectivo,Cajero,salón,,
2019-03-13,13:44,Pollo a la Brasa,44,30.0,1320.0,Efectivo,Cajero,salón,,
2019-03-13,16:33,Ceviche Clásico,32,28.0,896.0,Efectivo,Cajero,salón,,
2019-03-13,16:31,Arroz Chaufa,28,22.0,616.0,Efectivo,Cajero,salón,,
2019-03-13,16:07,Tallarines Verdes,14,24.0,336.0,Efectivo,Cajero,salón,,
2019-03-14,15:47,Lomo Saltado,50,25.0,1250.0,Efectivo,Cajero,salón,,
2019-03-14,17:16,Pollo a la Brasa,29,30.0,870.0,Efectivo,Cajero,salón,,
2019-03-14,18:18,Ceviche Clásico,21,28.0,588.0,Efectivo,Cajero,salón,,
2019-03-14,14:14,Arroz Chaufa,14,22.0,308.0,Efectivo,Cajero,salón,,
2019-03-14,19:51,Tallarines Verdes,12,24.0,288.0,Efectivo,Cajero,salón,,
2019-03-15,17:27,Lomo Saltado,45,25.0,1125.0,Efectivo,Cajero,salón,,
2019-03-15,21:16,Pollo a la Brasa,31,30.0,930.0,Efectivo,Cajero,salón,,
2019-03-15,16:18,Ceviche Clásico,38,28.0,1064.0,Efectivo,Cajero,salón,,
2019-03-15,18:37,Arroz Chaufa,29,22.0,638.0,Efectivo,Cajero,salón,,
2019-03-15,12:37,Tallarines Verdes,10,24.0,240.0,Efectivo,Cajero,salón,,
2019-03-16,12:22,Lomo Saltado,74,25.0,1850.0,Efectivo,Cajero,salón,,
2019-03-16,12:19,Pollo a la Brasa,84,30.0,2520.0,Efectivo,Cajero,salón,,
2019-03-16,17:03,Ceviche Clásico,60,28.0,1680.0,Efectivo,Cajero,salón,,
2019-03-16,17:47,Arroz Chaufa,46,22.0,1012.0,Efectivo,Cajero,salón,,
2019-03-16,17:47,Tallarines Verdes,34,24.0,816.0,Efectivo,Cajero,salón,,
2019-03-17,20:29,Lomo Saltado,64,25.0,1600.0,Efectivo,Cajero,salón,,
2019-03-17,19:38,Pollo a la Brasa,44,30.0,1320.0,Efectivo,Cajero,salón,,
2019-03-17,20:20,Ceviche Clásico,41,28.0,1148.0,Efectivo,Cajero,salón,,
2019-03-17,18:46,Arroz Chaufa,28,22.0,616.0,Efectivo,Cajero,salón,,
2019-03-17,12:54,Tallarines Verdes,15,24.0,360.0,Efectivo,Cajero,salón,,
2019-03-18,13:19,Lomo Saltado,49,25.0,1225.0,Efectivo,Cajero,salón,,
2019-03-18,14:34,Pollo a la Brasa,41,30.0,1230.0,Efectivo,Cajero,salón,,
2019-03-18,20:47,Ceviche Clásico,46,28.0,1288.0,Efectivo,Cajero,salón,,
2019-03-18,18:23,Arroz Chaufa,26,22.0,572.0,Efectivo,Cajero,salón,,
2019-03-18,11:06,Tallarines Verdes,11,24.0,264.0,Efectivo,Cajero,salón,,
2019-03-19,12:14,Lomo Saltado,74,25.0,1850.0,Efectivo,Cajero,salón,,
2019-03-19,18:57,Pollo a la Brasa,60,30.0,1800.0,Efectivo,Cajero,salón,,
2019-03-19,19:36,Ceviche Clásico,36,28.0,1008.0,Efectivo,Cajero,salón,,
2019-03-19,20:19,Arroz Chaufa,30,22.0,660.0,Efectivo,Cajero,salón,,
2019-03-19,16:47,Tallarines Verdes,16,24.0,384.0,Efectivo,Cajero,salón,,
2019-03-20,12:11,Lomo Saltado,56,25.0,1400.0,Efectivo,Cajero,salón,,
2019-03-20,19:41,Pollo a la Brasa,56,30.0,1680.0,Efectivo,Cajero,salón,,
2019-03-20,12:53,Ceviche Clásico,30,28.0,840.0,Efectivo,Cajero,salón,,
2019-03-20,21:10,Arroz Chaufa,38,22.0,836.0,Efectivo,Cajero,salón,,
2019-03-20,11:50,Tallarines Verdes,18,24.0,432.0,Efectivo,Cajero,salón,,
2019-03-21,21:54,Lomo Saltado,45,25.0,1125.0,Efectivo,Cajero,salón,,
2019-03-21,14:28,Pollo a la Brasa,31,30.0,930.0,Efectivo,Cajero,salón,,
2019-03-21,14:24,Ceviche Clásico,29,28.0,812.0,Efectivo,Cajero,salón,,
2019-03-21,16:35,Arroz Chaufa,19,22.0,418.0,Efectivo,Cajero,salón,,
2019-03-21,12:21,Tallarines Verdes,16,24.0,384.0,Efectivo,Cajero,salón,,
2019-03-22,17:25,Lomo Saltado,54,25.0,1350.0,Efectivo,Cajero,salón,,
2019-03-22,12:11,Pollo a la Brasa,37,30.0,1110.0,Efectivo,Cajero,salón,,
2019-03-22,11:32,Ceviche Clásico,37,28.0,1036.0,Efectivo,Cajero,salón,,
2019-03-22,21:27,Arroz Chaufa,26,22.0,572.0,Efectivo,Cajero,salón,,
2019-03-22,11:46,Tallarines Verdes,11,24.0,264.0,Efectivo,Cajero,salón,,
2019-03-23,12:00,Lomo Saltado,44,25.0,1100.0,Efectivo,Cajero,salón,,
2019-03-23,13:59,Pollo a la Brasa,33,30.0,990.0,Efectivo,Cajero,salón,,
2019-03-23,14:23,Ceviche Clásico,25,28.0,700.0,Efectivo,Cajero,salón,,
2019-03-23,16:26,Arroz Chaufa,27,22.0,594.0,Efectivo,Cajero,salón,,
2019-03-23,12:30,Tallarines Verdes,9,24.0,216.0,Efectivo,Cajero,salón,,
2019-03-24,18:58,Lomo Saltado,67,25.0,1675.0,Efectivo,Cajero,salón,,
2019-03-24,21:32,Pollo a la Brasa,69,30.0,2070.0,Efectivo,Cajero,salón,,
2019-03-24,15:30,Ceviche Clásico,52,28.0,1456.0,Efectivo,Cajero,salón,,
2019-03-24,13:16,Arroz Chaufa,41,22.0,902.0,Efectivo,Cajero,salón,,
2019-03-24,13:45,Tallarines Verdes,26,24.0,624.0,Efectivo,Cajero,salón,,
2019-03-25,21:12,Lomo Saltado,37,25.0,925.0,Efectivo,Cajero,salón,,
2019-03-25,19:19,Pollo a la Brasa,28,30.0,840.0,Efectivo,Cajero,salón,,
2019-03-25,18:18,Ceviche Clásico,24,28.0,672.0,Efectivo,Cajero,salón,,
2019-03-25,17:50,Arroz Chaufa,25,22.0,550.0,Efectivo,Cajero,salón,,
2019-03-25,17:13,Tallarines Verdes,16,24.0,384.0,Efectivo,Cajero,salón,,
2019-03-26,11:35,Lomo Saltado,72,25.0,1800.0,Efectivo,Cajero,salón,,
2019-03-26,13:29,Pollo a la Brasa,57,30.0,1710.0,Efectivo,Cajero,salón,,
2019-03-26,11:02,Ceviche Clásico,44,28.0,1232.0,Efectivo,Cajero,salón,,
2019-03-26,14:28,Arroz Chaufa,34,22.0,748.0,Efectivo,Cajero,salón,,
2019-03-26,18:24,Tallarines Verdes,22,24.0,528.0,Efectivo,Cajero,salón,,
2019-03-27,20:47,Lomo Saltado,78,25.0,1950.0,Efectivo,Cajero,salón,,
2019-03-27,17:40,Pollo a la Brasa,60,30.0,1800.0,Efectivo,Cajero,salón,,
2019-03-27,14:29,Ceviche Clásico,49,28.0,1372.0,Efectivo,Cajero,salón,,
2019-03-27,16:10,Arroz Chaufa,38,22.0,836.0,Efectivo,Cajero,salón,,
2019-03-27,12:43,Tallarines Verdes,17,24.0,408.0,Efectivo,Cajero,salón,,
2019-03-28,19:57,Lomo Saltado,82,25.0,2050.0,Efectivo,Cajero,salón,,
2019-03-28,16:31,Pollo a la Brasa,88,30.0,2640.0,Efectivo,Cajero,salón,,
2019-03-28,15:22,Ceviche Clásico,61,28.0,1708.0,Efectivo,Cajero,salón,,
2019-03-28,15:41,Arroz Chaufa,48,22.0,1056.0,Efectivo,Cajero,salón,,
2019-03-28,15:31,Tallarines Verdes,31,24.0,744.0,Efectivo,Cajero,salón,,
2019-03-29,19:27,Lomo Saltado,85,25.0,2125.0,Efectivo,Cajero,salón,,
2019-03-29,13:55,Pollo a la Brasa,68,30.0,2040.0,Efectivo,Cajero,salón,,
2019-03-29,21:31,Ceviche Clásico,66,28.0,1848.0,Efectivo,Cajero,salón,,
2019-03-29,19:39,Arroz Chaufa,45,22.0,990.0,Efectivo,Cajero,salón,,
2019-03-29,14:27,Tallarines Verdes,31,24.0,744.0,Efectivo,Cajero,salón,,
2019-03-30,18:43,Lomo Saltado,42,25.0,1050.0,Efectivo,Cajero,salón,,
2019-03-30,17:54,Pollo a la Brasa,40,30.0,1200.0,Efectivo,Cajero,salón,,
2019-03-30,16:20,Ceviche Clásico,32,28.0,896.0,Efectivo,Cajero,salón,,
2019-03-30,20:39,Arroz Chaufa,27,22.0,594.0,Efectivo,Cajero,salón,,
2019-03-30,15:24,Tallarines Verdes,17,24.0,408.0,Efectivo,Cajero,salón,,
2019-03-31,11:23,Lomo Saltado,54,25.0,1350.0,Efectivo,Cajero,salón,,
2019-03-31,13:17,Pollo a la Brasa,40,30.0,1200.0,Efectivo,Cajero,salón,,
2019-03-31,11:51,Ceviche Clásico,35,28.0,980.0,Efectivo,Cajero,salón,,
2019-03-31,18:44,Arroz Chaufa,24,22.0,528.0,Efectivo,Cajero,salón,,
2019-03-31,13:00,Tallarines Verdes,17,24.0,408.0,Efectivo,Cajero,salón,,
2019-04-01,15:10,Lomo Saltado,57,25.0,1425.0,Efectivo,Cajero,salón,,
2019-04-01,13:36,Pollo a la Brasa,63,30.0,1890.0,Efectivo,Cajero,salón,,
2019-04-01,20:12,Ceviche Clásico,53,28.0,1484.0,Efectivo,Cajero,salón,,
2019-04-01,14:55,Arroz Chaufa,36,22.0,792.0,Efectivo,Cajero,salón,,
2019-04-01,15:09,Tallarines Verdes,33,24.0,792.0,Efectivo,Cajero,salón,,
2019-04-02,11:44,Lomo Saltado,58,25.0,1450.0,Efectivo,Cajero,salón,,
2019-04-02,17:26,Pollo a la Brasa,49,30.0,1470.0,Efectivo,Cajero,salón,,
2019-04-02,20:33,Ceviche Clásico,39,28.0,1092.0,Efectivo,Cajero,salón,,
2019-04-02,14:24,Arroz Chaufa,33,22.0,726.0,Efectivo,Cajero,salón,,
2019-04-02,16:23,Tallarines Verdes,22,24.0,528.0,Efectivo,Cajero,salón,,
2019-04-03,11:59,Lomo Saltado,35,25.0,875.0,Efectivo,Cajero,salón,,
2019-04-03,18:51,Pollo a la Brasa,35,30.0,1050.0,Efectivo,Cajero,salón,,
2019-04-03,17:17,Ceviche Clásico,29,28.0,812.0,Efectivo,Cajero,salón,,
2019-04-03,12:53,Arroz Chaufa,15,22.0,330.0,Efectivo,Cajero,salón,,
2019-04-03,12:14,Tallarines Verdes,12,24.0,288.0,Efectivo,Cajero,salón,,
2019-04-04,19:42,Lomo Saltado,52,25.0,1300.0,Efectivo,Cajero,salón,,
2019-04-04,14:21,Pollo a la Brasa,49,30.0,1470.0,Efectivo,Cajero,salón,,
2019-04-04,16:21,Ceviche Clásico,33,28.0,924.0,Efectivo,Cajero,salón,,
2019-04-04,12:54,Arroz Chaufa,26,22.0,572.0,Efectivo,Cajero,salón,,
2019-04-04,16:58,Tallarines Verdes,13,24.0,312.0,Efectivo,Cajero,salón,,
2019-04-05,11:23,Lomo Saltado,63,25.0,1575.0,Efectivo,Cajero,salón,,
2019-04-05,17:18,Pollo a la Brasa,34,30.0,1020.0,Efectivo,Cajero,salón,,
2019-04-05,16:56,Ceviche Clásico,30,28.0,840.0,Efectivo,Cajero,salón,,
2019-04-05,17:59,Arroz Chaufa,24,22.0,528.0,Efectivo,Cajero,salón,,
2019-04-05,13:29,Tallarines Verdes,26,24.0,624.0,Efectivo,Cajero,salón,,
2019-04-06,17:31,Lomo Saltado,45,25.0,1125.0,Efectivo,Cajero,salón,,
2019-04-06,13:01,Pollo a la Brasa,39,30.0,1170.0,Efectivo,Cajero,salón,,
2019-04-06,20:49,Ceviche Clásico,26,28.0,728.0,Efectivo,Cajero,salón,,
2019-04-06,11:36,Arroz Chaufa,21,22.0,462.0,Efectivo,Cajero,salón,,
2019-04-06,16:21,Tallarines Verdes,14,24.0,336.0,Efectivo,Cajero,salón,,
2019-04-07,20:50,Lomo Saltado,45,25.0,1125.0,Efectivo,Cajero,salón,,
2019-04-07,18:15,Pollo a la Brasa,25,30.0,750.0,Efectivo,Cajero,salón,,
2019-04-07,19:31,Ceviche Clásico,24,28.0,672.0,Efectivo,Cajero,salón,,
2019-04-07,21:27,Arroz Chaufa,24,22.0,528.0,Efectivo,Cajero,salón,,
2019-04-07,11:45,Tallarines Verdes,13,24.0,312.0,Efectivo,Cajero,salón,,
2019-04-08,18:46,Lomo Saltado,76,25.0,1900.0,Efectivo,Cajero,salón,,
2019-04-08,21:43,Pollo a la Brasa,60,30.0,1800.0,Efectivo,Cajero,salón,,
2019-04-08,19:12,Ceviche Clásico,46,28.0,1288.0,Efectivo,Cajero,salón,,
2019-04-08,21:14,Arroz Chaufa,35,22.0,770.0,Efectivo,Cajero,salón,,
2019-04-08,15:54,Tallarines Verdes,27,24.0,648.0,Efectivo,Cajero,salón,,
2019-04-09,20:10,Lomo Saltado,47,25.0,1175.0,Efectivo,Cajero,salón,,
2019-04-09,12:13,Pollo a la Brasa,45,30.0,1350.0,Efectivo,Cajero,salón,,
2019-04-09,11:11,Ceviche Clásico,33,28.0,924.0,Efectivo,Cajero,salón,,
2019-04-09,20:43,Arroz Chaufa,25,22.0,550.0,Efectivo,Cajero,salón,,
2019-04-09,11:12,Tallarines Verdes,27,24.0,648.0,Efectivo,Cajero,salón,,
2019-04-10,16:07,Lomo Saltado,35,25.0,875.0,Efectivo,Cajero,salón,,
2019-04-10,20:23,Pollo a la Brasa,28,30.0,840.0,Efectivo,Cajero,salón,,
2019-04-10,13:54,Ceviche Clásico,25,28.0,700.0,Efectivo,Cajero,salón,,
2019-04-10,17:13,Arroz Chaufa,13,22.0,286.0,Efectivo,Cajero,salón,,
2019-04-10,20:11,Tallarines Verdes,13,24.0,312.0,Efectivo,Cajero,salón,,
2019-04-11,20:54,Lomo Saltado,46,25.0,1150.0,Efectivo,Cajero,salón,,
2019-04-11,20:05,Pollo a la Brasa,52,30.0,1560.0,Efectivo,Cajero,salón,,
2019-04-11,11:50,Ceviche Clásico,34,28.0,952.0,Efectivo,Cajero,salón,,
2019-04-11,12:37,Arroz Chaufa,21,22.0,462.0,Efectivo,Cajero,salón,,
2019-04-11,18:50,Tallarines Verdes,13,24.0,312.0,Efectivo,Cajero,salón,,
2019-04-12,15:56,Lomo Saltado,45,25.0,1125.0,Efectivo,Cajero,salón,,
2019-04-12,18:17,Pollo a la Brasa,33,30.0,990.0,Efectivo,Cajero,salón,,
2019-04-12,19:47,Ceviche Clásico,43,28.0,1204.0,Efectivo,Cajero,salón,,
2019-04-12,15:25,Arroz Chaufa,23,22.0,506.0,Efectivo,Cajero,salón,,
2019-04-12,16:12,Tallarines Verdes,23,24.0,552.0,Efectivo,Cajero,salón,,
2019-04-13,14:39,Lomo Saltado,76,25.0,1900.0,Efectivo,Cajero,salón,,
2019-04-13,15:41,Pollo a la Brasa,56,30.0,1680.0,Efectivo,Cajero,salón,,
2019-04-13,19:43,Ceviche Clásico,52,28.0,1456.0,Efectivo,Cajero,salón,,
2019-04-13,20:36,Arroz Chaufa,22,22.0,484.0,Efectivo,Cajero,salón,,
2019-04-13,11:27,Tallarines Verdes,24,24.0,576.0,Efectivo,Cajero,salón,,
2019-04-14,11:38,Lomo Saltado,76,25.0,1900.0,Efectivo,Cajero,salón,,
2019-04-14,20:16,Pollo a la Brasa,73,30.0,2190.0,Efectivo,Cajero,salón,,
2019-04-14,21:26,Ceviche Clásico,55,28.0,1540.0,Efectivo,Cajero,salón,,
2019-04-14,18:34,Arroz Chaufa,44,22.0,968.0,Efectivo,Cajero,salón,,
2019-04-14,20:53,Tallarines Verdes,32,24.0,768.0,Efectivo,Cajero,salón,,
2019-04-15,11:49,Lomo Saltado,47,25.0,1175.0,Efectivo,Cajero,salón,,
2019-04-15,15:12,Pollo a la Brasa,62,30.0,1860.0,Efectivo,Cajero,salón,,
2019-04-15,13:29,Ceviche Clásico,53,28.0,1484.0,Efectivo,Cajero,salón,,
2019-04-15,12:13,Arroz Chaufa,32,22.0,704.0,Efectivo,Cajero,salón,,
2019-04-15,14:35,Tallarines Verdes,19,24.0,456.0,Efectivo,Cajero,salón,,
2019-04-16,18:45,Lomo Saltado,34,25.0,850.0,Efectivo,Cajero,salón,,
2019-04-16,17:51,Pollo a la Brasa,24,30.0,720.0,Efectivo,Cajero,salón,,
2019-04-16,14:37,Ceviche Clásico,16,28.0,448.0,Efectivo,Cajero,salón,,
2019-04-16,16:24,Arroz Chaufa,8,22.0,176.0,Efectivo,Cajero,salón,,
2019-04-16,15:55,Tallarines Verdes,12,24.0,288.0,Efectivo,Cajero,salón,,
2019-04-17,14:50,Lomo Saltado,74,25.0,1850.0,Efectivo,Cajero,salón,,
2019-04-17,18:13,Pollo a la Brasa,43,30.0,1290.0,Efectivo,Cajero,salón,,
2019-04-17,15:17,Ceviche Clásico,29,28.0,812.0,Efectivo,Cajero,salón,,
2019-04-17,20:56,Arroz Chaufa,34,22.0,748.0,Efectivo,Cajero,salón,,
2019-04-17,13:11,Tallarines Verdes,14,24.0,336.0,Efectivo,Cajero,salón,,
2019-04-18,14:37,Lomo Saltado,36,25.0,900.0,Efectivo,Cajero,salón,,
2019-04-18,17:03,Pollo a la Brasa,26,30.0,780.0,Efectivo,Cajero,salón,,
2019-04-18,18:24,Ceviche Clásico,22,28.0,616.0,Efectivo,Cajero,salón,,
2019-04-18,11:06,Arroz Chaufa,23,22.0,506.0,Efectivo,Cajero,salón,,
2019-04-18,19:30,Tallarines Verdes,13,24.0,312.0,Efectivo,Cajero,salón,,
2019-04-19,14:56,Lomo Saltado,58,25.0,1450.0,Efectivo,Cajero,salón,,
2019-04-19,15:39,Pollo a la Brasa,40,30.0,1200.0,Efectivo,Cajero,salón,,
2019-04-19,16:34,Ceviche Clásico,30,28.0,840.0,Efectivo,Cajero,salón,,
2019-04-19,18:43,Arroz Chaufa,34,22.0,748.0,Efectivo,Cajero,salón,,
2019-04-19,19:39,Tallarines Verdes,22,24.0,528.0,Efectivo,Cajero,salón,,
2019-04-20,12:15,Lomo Saltado,61,25.0,1525.0,Efectivo,Cajero,salón,,
2019-04-20,19:11,Pollo a la Brasa,44,30.0,1320.0,Efectivo,Cajero,salón,,
2019-04-20,17:38,Ceviche Clásico,44,28.0,1232.0,Efectivo,Cajero,salón,,
2019-04-20,11:44,Arroz Chaufa,37,22.0,814.0,Efectivo,Cajero,salón,,
2019-04-20,21:05,Tallarines Verdes,21,24.0,504.0,Efectivo,Cajero,salón,,
2019-04-21,16:04,Lomo Saltado,85,25.0,2125.0,Efectivo,Cajero,salón,,
2019-04-21,17:27,Pollo a la Brasa,82,30.0,2460.0,Efectivo,Cajero,salón,,
2019-04-21,12:52,Ceviche Clásico,67,28.0,1876.0,Efectivo,Cajero,salón,,
2019-04-21,20:47,Arroz Chaufa,47,22.0,1034.0,Efectivo,Cajero,salón,,
2019-04-21,13:08,Tallarines Verdes,27,24.0,648.0,Efectivo,Cajero,salón,,
2019-04-22,14:46,Lomo Saltado,38,25.0,950.0,Efectivo,Cajero,salón,,
2019-04-22,18:15,Pollo a la Brasa,28,30.0,840.0,Efectivo,Cajero,salón,,
2019-04-22,17:42,Ceviche Clásico,15,28.0,420.0,Efectivo,Cajero,salón,,
2019-04-22,15:01,Arroz Chaufa,18,22.0,396.0,Efectivo,Cajero,salón,,
2019-04-22,16:26,Tallarines Verdes,13,24.0,312.0,Efectivo,Cajero,salón,,
2019-04-23,19:52,Lomo Saltado,52,25.0,1300.0,Efectivo,Cajero,salón,,
2019-04-23,21:00,Pollo a la Brasa,47,30.0,1410.0,Efectivo,Cajero,salón,,
2019-04-23,17:09,Ceviche Clásico,40,28.0,1120.0,Efectivo,Cajero,salón,,
2019-04-23,20:51,Arroz Chaufa,32,22.0,704.0,Efectivo,Cajero,salón,,
2019-04-23,19:53,Tallarines Verdes,18,24.0,432.0,Efectivo,Cajero,salón,,
2019-04-24,12:38,Lomo Saltado,23,25.0,575.0,Efectivo,Cajero,salón,,
2019-04-24,19:41,Pollo a la Brasa,38,30.0,1140.0,Efectivo,Cajero,salón,,
2019-04-24,12:22,Ceviche Clásico,18,28.0,504.0,Efectivo,Cajero,salón,,
2019-04-24,17:58,Arroz Chaufa,26,22.0,572.0,Efectivo,Cajero,salón,,
2019-04-24,17:02,Tallarines Verdes,5,24.0,120.0,Efectivo,Cajero,salón,,
2019-04-25,21:32,Lomo Saltado,35,25.0,875.0,Efectivo,Cajero,salón,,
2019-04-25,13:57,Pollo a la Brasa,25,30.0,750.0,Efectivo,Cajero,salón,,
2019-04-25,17:57,Ceviche Clásico,28,28.0,784.0,Efectivo,Cajero,salón,,
2019-04-25,13:19,Arroz Chaufa,23,22.0,506.0,Efectivo,Cajero,salón,,
2019-04-25,12:50,Tallarines Verdes,17,24.0,408.0,Efectivo,Cajero,salón,,
2019-04-26,19:29,Lomo Saltado,79,25.0,1975.0,Efectivo,Cajero,salón,,
2019-04-26,19:25,Pollo a la Brasa,57,30.0,1710.0,Efectivo,Cajero,salón,,
2019-04-26,12:02,Ceviche Clásico,46,28.0,1288.0,Efectivo,Cajero,salón,,
2019-04-26,14:24,Arroz Chaufa,31,22.0,682.0,Efectivo,Cajero,salón,,
2019-04-26,13:12,Tallarines Verdes,26,24.0,624.0,Efectivo,Cajero,salón,,
2019-04-27,21:14,Lomo Saltado,65,25.0,1625.0,Efectivo,Cajero,salón,,
2019-04-27,18:18,Pollo a la Brasa,46,30.0,1380.0,Efectivo,Cajero,salón,,
2019-04-27,17:26,Ceviche Clásico,37,28.0,1036.0,Efectivo,Cajero,salón,,
2019-04-27,18:31,Arroz Chaufa,29,22.0,638.0,Efectivo,Cajero,salón,,
