fecha,plato,cantidad,monto_total,anio,mes,dia,dow,fin_de_semana,feriado,evento_Ano_Nuevo,evento_Viernes_Santo,evento_Sabado_Santo,evento_Dia_del_Trabajador,evento_Dia_del_Pollo_a_la_Brasa,evento_San_Pedro_y_San_Pablo,evento_Fiestas_Patrias_1,evento_Fiestas_Patrias_2,evento_Santa_Rosa_de_Lima,evento_Combate_de_Angamos,evento_Dia_de_Todos_los_Santos,evento_Inmaculada_Concepcion,evento_Navidad,evento_Dia_del_Padre,evento_Dia_del_Ceviche,temp_invierno,temp_otono,temp_primavera,temp_verano,clima_Lluvioso,clima_Nublado,clima_Soleado,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_28,rolling_std_28,dow_sin,dow_cos,mes_sin,mes_cos
2021-04-03,1,30.0,780.0,2021,4,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,24.0,12.0,20.0,17.0,20.428571428571427,5.442338432975995,19.785714285714285,4.263955755084556,20.142857142857142,4.151878519188063,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2021-04-04,1,20.0,520.0,2021,4,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,30.0,18.0,20.0,21.0,23.0,5.033222956847153,20.5,5.064962601426212,20.607142857142858,4.499706045660595,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2021-04-05,1,16.0,416.0,2021,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,20.0,26.0,24.0,22.0,23.285714285714285,4.750939756661667,20.5,5.064962601426212,20.571428571428573,4.500440895508824,0.0,1.0,1.0,6.123233995736766e-17
2021-04-06,1,22.0,572.0,2021,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,16.0,27.0,18.0,14.0,21.857142857142858,5.273473599964612,19.928571428571427,5.090931389989699,20.357142857142858,4.572172558506724,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2021-04-07,1,17.0,442.0,2021,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,22.0,17.0,19.0,21.0,21.142857142857142,4.775931721614513,20.214285714285715,5.086612465445585,20.642857142857142,4.407185090653719,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2021-04-08,1,12.0,312.0,2021,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,17.0,19.0,14.0,13.0,21.142857142857142,4.775931721614513,20.071428571428573,5.151016116550895,20.5,4.4596960534198855,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2021-04-09,1,14.0,364.0,2021,4,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,12.0,24.0,19.0,23.0,20.142857142857142,5.899959644736887,19.928571428571427,5.356007205634923,20.464285714285715,4.525500936930491,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2021-04-10,1,28.0,728.0,2021,4,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,14.0,30.0,12.0,21.0,18.714285714285715,6.019808571549041,19.571428571428573,5.584515483621942,20.142857142857142,4.656451404507482,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2021-04-11,1,20.0,520.0,2021,4,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,28.0,20.0,18.0,20.0,18.428571428571427,5.411627692821669,20.714285714285715,5.552941998181224,20.392857142857142,4.88640810074068,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2021-04-12,1,14.0,364.0,2021,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,20.0,16.0,26.0,25.0,18.428571428571427,5.411627692821669,20.857142857142858,5.5032457955023535,20.392857142857142,4.88640810074068,0.0,1.0,1.0,6.123233995736766e-17
2021-04-13,1,16.0,416.0,2021,4,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,14.0,22.0,27.0,25.0,18.142857142857142,5.610364558225301,20.0,5.574667979074906,20.0,4.944132324730446,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2021-04-14,1,12.0,312.0,2021,4,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,16.0,17.0,17.0,27.0,17.285714285714285,5.376314900074404,19.214285714285715,5.279547932695221,19.678571428571427,4.899384477051,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2021-04-15,1,17.0,442.0,2021,4,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,12.0,12.0,19.0,16.0,16.571428571428573,5.740416444159878,18.857142857142858,5.600235473856198,19.142857142857142,4.8892496259407725,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2021-04-16,1,14.0,364.0,2021,4,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,17.0,14.0,24.0,22.0,17.285714285714285,5.376314900074404,18.714285714285715,5.621778686892219,19.178571428571427,4.86905247021143,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2021-04-17,1,34.0,884.0,2021,4,17,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,14.0,28.0,30.0,20.0,17.285714285714285,5.376314900074404,18.0,5.533117079493672,18.892857142857142,4.931676040802828,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2021-04-18,1,17.0,442.0,2021,4,18,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,34.0,20.0,20.0,20.0,18.142857142857142,7.448234050846588,18.285714285714285,6.256425268702338,19.392857142857142,5.698208202547252,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2021-04-19,1,24.0,624.0,2021,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,17.0,14.0,16.0,24.0,17.714285714285715,7.409774753982878,18.071428571428573,6.24455807039261,19.285714285714285,5.714550258426705,0.0,1.0,1.0,6.123233995736766e-17
2021-04-20,1,15.0,390.0,2021,4,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,24.0,16.0,22.0,18.0,19.142857142857142,7.537209285241047,18.642857142857142,6.404411254477925,19.285714285714285,5.714550258426705,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2021-04-21,1,21.0,546.0,2021,4,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,15.0,12.0,17.0,19.0,19.0,7.615773105863912,18.142857142857142,6.395396696147853,19.178571428571427,5.767428154145276,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2021-04-22,1,13.0,338.0,2021,4,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,21.0,17.0,12.0,14.0,20.285714285714285,6.969320524371695,18.428571428571427,6.429670235763209,19.25,5.777510677586819,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2021-04-23,1,17.0,442.0,2021,4,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,13.0,14.0,14.0,19.0,19.714285714285715,7.432233529572066,18.5,6.357914510519695,19.214285714285715,5.814140762333921,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2021-04-24,1,23.0,598.0,2021,4,24,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,17.0,34.0,28.0,12.0,20.142857142857142,7.12807995252044,18.714285714285715,6.244118111391789,19.142857142857142,5.829136812499433,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2021-04-25,1,25.0,650.0,2021,4,25,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,23.0,17.0,20.0,18.0,18.571428571428573,4.157609203101507,18.357142857142858,5.799298934515111,19.535714285714285,5.69913666533439,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2021-04-26,1,12.0,312.0,2021,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,25.0,24.0,14.0,26.0,19.714285714285715,4.715728494951257,18.714285714285715,6.056510437646307,19.785714285714285,5.782202213159142,0.0,1.0,1.0,6.123233995736766e-17
2021-04-27,1,20.0,520.0,2021,4,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,12.0,15.0,16.0,27.0,18.0,5.06622805119023,18.571428571428573,6.198191866793282,19.285714285714285,5.830044424309137,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2021-04-28,1,22.0,572.0,2021,4,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,20.0,21.0,12.0,17.0,18.714285714285715,4.923220007078222,18.857142857142858,6.162631092157145,19.035714285714285,5.63377475494167,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2021-04-29,1,18.0,468.0,2021,4,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,22.0,13.0,17.0,19.0,18.857142857142858,5.014265364224075,19.571428571428573,5.879747322073337,19.214285714285715,5.646087749788073,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2021-04-30,1,20.0,520.0,2021,4,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,18.0,17.0,14.0,24.0,19.571428571428573,4.353433237386438,19.642857142857142,5.852115237010696,19.178571428571427,5.650654314315667,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2021-05-01,1,31.0,806.0,2021,5,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,20.0,23.0,34.0,30.0,20.0,4.203173404306163,20.071428571428573,5.622267345999311,19.035714285714285,5.574293795876874,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2021-05-02,1,20.0,520.0,2021,5,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,31.0,25.0,17.0,20.0,21.142857142857142,5.8999596447368825,19.857142857142858,5.08174928781181,19.071428571428573,5.649834946317902,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2021-05-03,1,21.0,546.0,2021,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,20.0,12.0,24.0,16.0,20.428571428571427,5.652643713553945,20.071428571428573,5.014813221681509,19.071428571428573,5.649834946317902,0.0,1.0,0.8660254037844387,-0.4999999999999998
2021-05-04,1,18.0,468.0,2021,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,21.0,20.0,15.0,22.0,21.714285714285715,4.270608298368647,19.857142857142858,4.896735849320647,19.25,5.628136985355456,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2021-05-05,1,13.0,338.0,2021,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,18.0,22.0,21.0,17.0,21.428571428571427,4.466808810815713,20.071428571428573,4.730657552510105,19.107142857142858,5.6064730163035446,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
2021-05-06,1,19.0,494.0,2021,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,13.0,18.0,13.0,12.0,20.142857142857142,5.459809869356606,19.5,5.080127194046653,18.964285714285715,5.712119298325882,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2021-05-07,1,17.0,442.0,2021,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,19.0,20.0,17.0,14.0,20.285714285714285,5.40722620556004,19.928571428571427,4.730657552510105,19.214285714285715,5.546818526614679,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2021-05-08,1,22.0,572.0,2021,5,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,17.0,31.0,23.0,28.0,19.857142857142858,5.5506327395643655,19.928571428571427,4.730657552510105,19.321428571428573,5.470822075327825,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2021-05-09,1,17.0,442.0,2021,5,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,22.0,20.0,25.0,20.0,18.571428571428573,2.9920529661723942,19.857142857142858,4.688072309384956,19.107142857142858,5.2305320578757275,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2021-05-10,1,19.0,494.0,2021,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,17.0,21.0,12.0,14.0,18.142857142857142,2.9680841985233344,19.285714285714285,4.496640992983565,19.0,5.242278272037986,0.0,1.0,0.8660254037844387,-0.4999999999999998
2021-05-11,1,25.0,650.0,2021,5,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,19.0,18.0,20.0,16.0,17.857142857142858,2.7342623276106095,19.785714285714285,3.9841719809298377,19.178571428571427,5.149998715775262,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2021-05-12,1,22.0,572.0,2021,5,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,25.0,13.0,22.0,12.0,18.857142857142858,3.8483144114695023,20.142857142857142,4.221868759705333,19.5,5.224585753559449,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
2021-05-13,1,17.0,442.0,2021,5,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,22.0,19.0,18.0,17.0,20.142857142857142,2.9680841985233135,20.142857142857142,4.221868759705333,19.857142857142858,5.031120085246362,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2021-05-14,1,22.0,572.0,2021,5,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,17.0,17.0,20.0,14.0,19.857142857142858,3.18478525851542,20.071428571428573,4.269107017313427,19.857142857142858,5.031120085246362,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2021-05-15,1,22.0,572.0,2021,5,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,22.0,22.0,31.0,34.0,20.571428571428573,2.9920529661723734,20.214285714285715,4.299884997184345,20.142857142857142,4.911922650753384,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2021-05-16,1,17.0,442.0,2021,5,16,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,22.0,17.0,20.0,17.0,20.571428571428573,2.9920529661723734,19.571428571428573,3.056249227510634,19.714285714285715,4.117326918327108,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2021-05-17,1,21.0,546.0,2021,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,17.0,19.0,21.0,24.0,20.571428571428573,2.9920529661723734,19.357142857142858,3.12821263435117,19.714285714285715,4.117326918327108,0.0,1.0,0.8660254037844387,-0.4999999999999998
2021-05-18,1,12.0,312.0,2021,5,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,21.0,25.0,18.0,15.0,20.857142857142858,2.911389784310992,19.357142857142858,3.12821263435117,19.607142857142858,4.039978783536941,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2021-05-19,1,24.0,624.0,2021,5,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,12.0,22.0,13.0,21.0,19.0,3.8297084310253573,18.928571428571427,3.6891584555139527,19.5,4.20317340430617,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
2021-05-20,1,25.0,650.0,2021,5,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,24.0,17.0,19.0,13.0,19.285714285714285,4.151878519188062,19.714285714285715,3.4956802227578296,19.607142857142858,4.280353790451044,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2021-05-21,1,25.0,650.0,2021,5,21,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,25.0,22.0,17.0,17.0,20.428571428571427,4.503966505838409,20.142857142857142,3.7592377062202584,20.035714285714285,4.194194778651782,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2021-05-22,1,21.0,546.0,2021,5,22,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,25.0,22.0,22.0,23.0,20.857142857142858,4.810702354423633,20.714285714285715,3.85164443259822,20.321428571428573,4.251828116004026,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2021-05-23,1,22.0,572.0,2021,5,23,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,21.0,17.0,17.0,25.0,20.714285714285715,4.785891965429418,20.642857142857142,3.8352041938847585,20.25,4.221856709325187,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2021-05-24,1,17.0,442.0,2021,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,22.0,21.0,19.0,12.0,21.428571428571427,4.503966505838403,21.0,3.7003118371709873,20.142857142857142,4.133998922344697,0.0,1.0,0.8660254037844387,-0.4999999999999998
2021-05-25,1,16.0,416.0,2021,5,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,17.0,12.0,25.0,20.0,20.857142857142858,4.810702354423633,20.857142857142858,3.8201317507916697,20.321428571428573,3.8687118291404485,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2021-05-26,1,20.0,520.0,2021,5,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,16.0,24.0,22.0,22.0,21.428571428571427,3.690399384761428,20.214285714285715,3.8265986388511104,20.178571428571427,3.9539344814498265,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
2021-05-27,1,10.0,260.0,2021,5,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,20.0,25.0,17.0,18.0,20.857142857142858,3.532165125838601,20.071428571428573,3.7919811285291103,20.107142857142858,3.9378437953547354,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2021-05-28,1,15.0,390.0,2021,5,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,10.0,25.0,22.0,20.0,18.714285714285715,4.889249625940773,19.571428571428573,4.602913554132122,19.821428571428573,4.363600037928011,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2021-05-29,1,27.0,702.0,2021,5,29,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,15.0,21.0,22.0,31.0,17.285714285714285,4.151878519188082,19.071428571428573,4.698023900687244,19.642857142857142,4.457322612031232,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2021-05-30,1,22.0,572.0,2021,5,30,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,27.0,22.0,17.0,20.0,18.142857142857142,5.459809869356619,19.428571428571427,5.109783763515843,19.5,4.132078662619353,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2021-05-31,1,22.0,572.0,2021,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,22.0,17.0,21.0,21.0,18.142857142857142,5.459809869356619,19.785714285714285,5.1017127053052045,19.571428571428573,4.15824545824382,0.0,1.0,0.8660254037844387,-0.4999999999999998
2021-06-01,1,23.0,598.0,2021,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,22.0,16.0,12.0,18.0,18.857142857142858,5.6103645582252994,19.857142857142858,5.126959555693248,19.607142857142858,4.175229297001512,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2021-06-02,1,17.0,442.0,2021,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,23.0,20.0,24.0,13.0,19.857142857142858,5.639993245521118,20.642857142857142,4.651007216922821,19.785714285714285,4.210719502669203,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2021-06-03,1,14.0,364.0,2021,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,17.0,10.0,25.0,19.0,19.428571428571427,5.740416444159866,20.142857142857142,4.638586370488701,19.928571428571427,4.036211750020722,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2021-06-04,1,18.0,468.0,2021,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,14.0,15.0,25.0,17.0,20.0,4.760952285695235,19.357142857142858,4.683968449889521,19.75,4.186618895693496,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2021-06-05,1,27.0,702.0,2021,6,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,18.0,27.0,21.0,22.0,20.428571428571427,4.353433237386435,18.857142857142858,4.400299690093546,19.785714285714285,4.166507933484397,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2021-06-06,1,21.0,546.0,2021,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,27.0,22.0,22.0,17.0,20.428571428571427,4.353433237386435,19.285714285714285,4.8899987640170135,19.964285714285715,4.36723611941825,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2021-06-07,1,24.0,624.0,2021,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,21.0,22.0,17.0,19.0,20.285714285714285,4.309458036856673,19.214285714285715,4.854475673637069,20.107142857142858,4.331959489177277,0.0,1.0,0.49999999999999994,-0.8660254037844387
2021-06-08,1,16.0,416.0,2021,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,24.0,23.0,16.0,25.0,20.571428571428573,4.50396650583841,19.714285714285715,4.968029657854178,20.285714285714285,4.387331449603196,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2021-06-09,1,20.0,520.0,2021,6,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,16.0,17.0,20.0,22.0,19.571428571428573,4.6496287614225364,19.714285714285715,4.968029657854178,19.964285714285715,4.358747210917065,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2021-06-10,1,20.0,520.0,2021,6,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,20.0,14.0,10.0,17.0,20.0,4.509249752822897,19.714285714285715,4.968029657854178,19.892857142857142,4.340500787921497,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2021-06-11,1,19.0,494.0,2021,6,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,20.0,18.0,15.0,22.0,20.857142857142858,3.67099311851581,20.428571428571427,4.108420728104767,20.0,4.3033148291193575,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2021-06-12,1,17.0,442.0,2021,6,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,19.0,27.0,27.0,22.0,21.0,3.5590260840104295,20.714285714285715,3.831620894780525,19.892857142857142,4.2889978602818974,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
